[2020.11.23 10:19:05 / lib_ea_2.mqh:1962][lib_ea_2.mqh:1950] op_Post_Take_Position
[lib_ea_2.mqh:1955]
symbol	AUDJPY
period	5
dp	dp_2__All_True
this file	[ea-4_tester-1].(20201123_101905).(tickets-data).log

[2020.11.23 10:19:05 / lib_ea_2.mqh:2111]	ticket-num	curr.datetime	Close.-20	Close.-19	Close.-18	Close.-17	Close.-16	Close.-15	Close.-14	Close.-13	Close.-12	Close.-11	Close.-10	Close.-9	Close.-8	Close.-7	Close.-6	Close.-5	Close.-4	Close.-3	Close.-2	Close.-1	u/d.-20	u/d.-19	u/d.-18	u/d.-17	u/d.-16	u/d.-15	u/d.-14	u/d.-13	u/d.-12	u/d.-11	u/d.-10	u/d.-9	u/d.-8	u/d.-7	u/d.-6	u/d.-5	u/d.-4	u/d.-3	u/d.-2	u/d.-1	width.-20	width.-19	width.-18	width.-17	width.-16	width.-15	width.-14	width.-13	width.-12	width.-11	width.-10	width.-9	width.-8	width.-7	width.-6	width.-5	width.-4	width.-3	width.-2	width.-1	w-level.-20	w-level.-19	w-level.-18	w-level.-17	w-level.-16	w-level.-15	w-level.-14	w-level.-13	w-level.-12	w-level.-11	w-level.-10	w-level.-9	w-level.-8	w-level.-7	w-level.-6	w-level.-5	w-level.-4	w-level.-3	w-level.-2	w-level.-1	MFI.-20	MFI.-19	MFI.-18	MFI.-17	MFI.-16	MFI.-15	MFI.-14	MFI.-13	MFI.-12	MFI.-11	MFI.-10	MFI.-9	MFI.-8	MFI.-7	MFI.-6	MFI.-5	MFI.-4	MFI.-3	MFI.-2	MFI.-1	RSI.-20	RSI.-19	RSI.-18	RSI.-17	RSI.-16	RSI.-15	RSI.-14	RSI.-13	RSI.-12	RSI.-11	RSI.-10	RSI.-9	RSI.-8	RSI.-7	RSI.-6	RSI.-5	RSI.-4	RSI.-3	RSI.-2	RSI.-1	Force.-20	Force.-19	Force.-18	Force.-17	Force.-16	Force.-15	Force.-14	Force.-13	Force.-12	Force.-11	Force.-10	Force.-9	Force.-8	Force.-7	Force.-6	Force.-5	Force.-4	Force.-3	Force.-2	Force.-1	BB-loc.-20	BB-loc.-19	BB-loc.-18	BB-loc.-17	BB-loc.-16	BB-loc.-15	BB-loc.-14	BB-loc.-13	BB-loc.-12	BB-loc.-11	BB-loc.-10	BB-loc.-9	BB-loc.-8	BB-loc.-7	BB-loc.-6	BB-loc.-5	BB-loc.-4	BB-loc.-3	BB-loc.-2	BB-loc.-1	
[2020.11.23 12:39:59 / lib_ea_2.mqh:2416]	29238644	2020.11.23 05:40:00	75.97	75.976	75.949	75.95	75.944	75.937	75.902	75.917	75.902	75.908	75.926	75.913	75.895	75.911	75.926	75.91800000000001	75.935	75.925	75.926	75.919	-1	1	-1	1	-1	-1	-1	1	-1	1	1	-1	-1	1	1	-1	1	-1	1	-1	-0.004	0.007	-0.028	0.002	-0.006	-0.006	-0.036	0.012	-0.014	0.005	0.017	-0.012	-0.02	0.015	0.016	-0.007	0.017	-0.01	0.001	-0.007	-1	1	-3	1	-1	-1	-4	2	-2	1	2	-2	-3	2	2	-1	2	-1	1	-1	53.26979	57.37195	52.61584	47.30936	48.09108	48.7564	44.86683	40.7446	41.71011	36.64856	34.47296	35.53393	26.61221	31.72134	35.67757	36.26907	34.55852	36.26694	31.54029	26.22256	56.90232	57.96962	51.88335	52.07949	50.77229	49.25404	42.55633	45.87657	43.24543	44.58365	48.42401	46.0005	42.87317	46.28976	49.28308	47.78791	51.10596	49.1711	49.37286	47.96983	0.0136	0.1143	-0.2106	-0.1881	-0.2025	-0.1859	-0.6084000000000001	-0.573	-0.3808	-0.46585	-0.5735	-0.6256	-0.7171999999999999	-0.448	-0.148	-0.3432	-0.234	-0.1547	-0.2745	-0.4131	4	3	5	5	5	5	6	5	6	5	4	5	5	5	4	4	3	4	4	4	
[2020.11.23 12:45:17 / lib_ea_2.mqh:2416]	29238656	2020.11.23 05:45:00	75.976	75.949	75.95	75.944	75.937	75.902	75.917	75.902	75.908	75.926	75.913	75.895	75.911	75.926	75.91800000000001	75.935	75.925	75.926	75.919	75.923	1	-1	1	-1	-1	-1	1	-1	1	1	-1	-1	1	1	-1	1	-1	1	-1	1	0.007	-0.028	0.002	-0.006	-0.006	-0.036	0.012	-0.014	0.005	0.017	-0.012	-0.02	0.015	0.016	-0.007	0.017	-0.01	0.001	-0.007	0.005	1	-3	1	-1	-1	-4	2	-2	1	2	-2	-3	2	2	-1	2	-1	1	-1	1	57.37195	52.61584	47.30936	48.09108	48.7564	44.86683	40.7446	41.71011	36.64856	34.47296	35.53393	26.61221	31.72134	35.67757	36.26907	34.55852	36.26694	31.54029	26.22256	25.86123	57.96962	51.88335	52.07949	50.77229	49.25404	42.55633	45.87657	43.24543	44.58365	48.42401	46.0005	42.87317	46.28976	49.28308	47.78791	51.10596	49.1711	49.37286	47.96983	48.84423	0.1143	-0.2106	-0.1881	-0.2025	-0.1859	-0.6084000000000001	-0.573	-0.3808	-0.46585	-0.5735	-0.6256	-0.7171999999999999	-0.448	-0.148	-0.3432	-0.234	-0.1547	-0.2745	-0.4131	-0.2867	3	5	5	5	5	6	5	6	5	4	5	5	5	4	4	3	4	4	4	4	
[2020.11.23 12:50:25 / lib_ea_2.mqh:2416]	29238676	2020.11.23 05:50:00	75.949	75.95	75.944	75.937	75.902	75.917	75.902	75.908	75.926	75.913	75.895	75.911	75.926	75.91800000000001	75.935	75.925	75.926	75.919	75.923	75.922	-1	1	-1	-1	-1	1	-1	1	1	-1	-1	1	1	-1	1	-1	1	-1	1	-1	-0.028	0.002	-0.006	-0.006	-0.036	0.012	-0.014	0.005	0.017	-0.012	-0.02	0.015	0.016	-0.007	0.017	-0.01	0.001	-0.007	0.005	-0.001	-3	1	-1	-1	-4	2	-2	1	2	-2	-3	2	2	-1	2	-1	1	-1	1	-1	52.61584	47.30936	48.09108	48.7564	44.86683	40.7446	41.71011	36.64856	34.47296	35.53393	26.61221	31.72134	35.67757	36.26907	34.55852	36.26694	31.54029	26.22256	25.86123	25.80741	51.88335	52.07949	50.77229	49.25404	42.55633	45.87657	43.24543	44.58365	48.42401	46.0005	42.87317	46.28976	49.28308	47.78791	51.10596	49.1711	49.37286	47.96983	48.84423	48.62917	-0.2106	-0.1881	-0.2025	-0.1859	-0.6084000000000001	-0.573	-0.3808	-0.46585	-0.5735	-0.6256	-0.7171999999999999	-0.448	-0.148	-0.3432	-0.234	-0.1547	-0.2745	-0.4131	-0.2867	-0.3375	5	5	5	5	6	5	6	5	4	5	5	5	4	4	3	4	4	4	4	4	
[2020.11.23 12:54:59 / lib_ea_2.mqh:2416]	29238686	2020.11.23 05:55:00	75.95	75.944	75.937	75.902	75.917	75.902	75.908	75.926	75.913	75.895	75.911	75.926	75.91800000000001	75.935	75.925	75.926	75.919	75.923	75.922	75.922	1	-1	-1	-1	1	-1	1	1	-1	-1	1	1	-1	1	-1	1	-1	1	-1	1	0.002	-0.006	-0.006	-0.036	0.012	-0.014	0.005	0.017	-0.012	-0.02	0.015	0.016	-0.007	0.017	-0.01	0.001	-0.007	0.005	-0.001	0	1	-1	-1	-4	2	-2	1	2	-2	-3	2	2	-1	2	-1	1	-1	1	-1	-1	47.30936	48.09108	48.7564	44.86683	40.7446	41.71011	36.64856	34.47296	35.53393	26.61221	31.72134	35.67757	36.26907	34.55852	36.26694	31.54029	26.22256	25.86123	25.80741	25.88915	52.07949	50.77229	49.25404	42.55633	45.87657	43.24543	44.58365	48.42401	46.0005	42.87317	46.28976	49.28308	47.78791	51.10596	49.1711	49.37286	47.96983	48.84423	48.62917	48.62917	-0.1881	-0.2025	-0.1859	-0.6084000000000001	-0.573	-0.3808	-0.46585	-0.5735	-0.6256	-0.7171999999999999	-0.448	-0.148	-0.3432	-0.234	-0.1547	-0.2745	-0.4131	-0.2867	-0.3375	-0.19845	5	5	5	6	5	6	5	4	5	5	5	4	4	3	4	4	4	4	4	3	
[2020.11.23 12:59:59 / lib_ea_2.mqh:2416]	29238701	2020.11.23 06:00:00	75.944	75.937	75.902	75.917	75.902	75.908	75.926	75.913	75.895	75.911	75.926	75.91800000000001	75.935	75.925	75.926	75.919	75.923	75.922	75.922	75.90300000000001	-1	-1	-1	1	-1	1	1	-1	-1	1	1	-1	1	-1	1	-1	1	-1	1	-1	-0.006	-0.006	-0.036	0.012	-0.014	0.005	0.017	-0.012	-0.02	0.015	0.016	-0.007	0.017	-0.01	0.001	-0.007	0.005	-0.001	0	-0.02	-1	-1	-4	2	-2	1	2	-2	-3	2	2	-1	2	-1	1	-1	1	-1	-1	-2	48.09108	48.7564	44.86683	40.7446	41.71011	36.64856	34.47296	35.53393	26.61221	31.72134	35.67757	36.26907	34.55852	36.26694	31.54029	26.22256	25.86123	25.80741	25.88915	25.89903	50.77229	49.25404	42.55633	45.87657	43.24543	44.58365	48.42401	46.0005	42.87317	46.28976	49.28308	47.78791	51.10596	49.1711	49.37286	47.96983	48.84423	48.62917	48.62917	44.50381	-0.2025	-0.1859	-0.6084000000000001	-0.573	-0.3808	-0.46585	-0.5735	-0.6256	-0.7171999999999999	-0.448	-0.148	-0.3432	-0.234	-0.1547	-0.2745	-0.4131	-0.2867	-0.3375	-0.19845	-0.3995	5	5	6	5	6	5	4	5	5	5	4	4	3	4	4	4	4	4	3	5	
[2020.11.23 13:04:59 / lib_ea_2.mqh:2416]	29238720	2020.11.23 06:05:00	75.937	75.902	75.917	75.902	75.908	75.926	75.913	75.895	75.911	75.926	75.91800000000001	75.935	75.925	75.926	75.919	75.923	75.922	75.922	75.90300000000001	75.88500000000001	-1	-1	1	-1	1	1	-1	-1	1	1	-1	1	-1	1	-1	1	-1	1	-1	-1	-0.006	-0.036	0.012	-0.014	0.005	0.017	-0.012	-0.02	0.015	0.016	-0.007	0.017	-0.01	0.001	-0.007	0.005	-0.001	0	-0.02	-0.018	-1	-4	2	-2	1	2	-2	-3	2	2	-1	2	-1	1	-1	1	-1	-1	-2	-2	48.7564	44.86683	40.7446	41.71011	36.64856	34.47296	35.53393	26.61221	31.72134	35.67757	36.26907	34.55852	36.26694	31.54029	26.22256	25.86123	25.80741	25.88915	25.89903	26.03631	49.25404	42.55633	45.87657	43.24543	44.58365	48.42401	46.0005	42.87317	46.28976	49.28308	47.78791	51.10596	49.1711	49.37286	47.96983	48.84423	48.62917	48.62917	44.50381	41.03254	-0.1859	-0.6084000000000001	-0.573	-0.3808	-0.46585	-0.5735	-0.6256	-0.7171999999999999	-0.448	-0.148	-0.3432	-0.234	-0.1547	-0.2745	-0.4131	-0.2867	-0.3375	-0.19845	-0.3995	-0.43365	5	6	5	6	5	4	5	5	5	4	4	3	4	4	4	4	4	3	5	6	
[2020.11.23 13:09:59 / lib_ea_2.mqh:2416]	29238743	2020.11.23 06:10:00	75.902	75.917	75.902	75.908	75.926	75.913	75.895	75.911	75.926	75.91800000000001	75.935	75.925	75.926	75.919	75.923	75.922	75.922	75.90300000000001	75.88500000000001	75.881	-1	1	-1	1	1	-1	-1	1	1	-1	1	-1	1	-1	1	-1	1	-1	-1	-1	-0.036	0.012	-0.014	0.005	0.017	-0.012	-0.02	0.015	0.016	-0.007	0.017	-0.01	0.001	-0.007	0.005	-0.001	0	-0.02	-0.018	-0.005	-4	2	-2	1	2	-2	-3	2	2	-1	2	-1	1	-1	1	-1	-1	-2	-2	-1	44.86683	40.7446	41.71011	36.64856	34.47296	35.53393	26.61221	31.72134	35.67757	36.26907	34.55852	36.26694	31.54029	26.22256	25.86123	25.80741	25.88915	25.89903	26.03631	25.30088	42.55633	45.87657	43.24543	44.58365	48.42401	46.0005	42.87317	46.28976	49.28308	47.78791	51.10596	49.1711	49.37286	47.96983	48.84423	48.62917	48.62917	44.50381	41.03254	40.29729	-0.6084000000000001	-0.573	-0.3808	-0.46585	-0.5735	-0.6256	-0.7171999999999999	-0.448	-0.148	-0.3432	-0.234	-0.1547	-0.2745	-0.4131	-0.2867	-0.3375	-0.19845	-0.3995	-0.43365	-0.6328	6	5	6	5	4	5	5	5	4	4	3	4	4	4	4	4	3	5	6	6	
[2020.11.23 13:15:01 / lib_ea_2.mqh:2416]	29238760	2020.11.23 06:15:00	75.917	75.902	75.908	75.926	75.913	75.895	75.911	75.926	75.91800000000001	75.935	75.925	75.926	75.919	75.923	75.922	75.922	75.90300000000001	75.88500000000001	75.881	75.87	1	-1	1	1	-1	-1	1	1	-1	1	-1	1	-1	1	-1	1	-1	-1	-1	-1	0.012	-0.014	0.005	0.017	-0.012	-0.02	0.015	0.016	-0.007	0.017	-0.01	0.001	-0.007	0.005	-0.001	0	-0.02	-0.018	-0.005	-0.01	2	-2	1	2	-2	-3	2	2	-1	2	-1	1	-1	1	-1	-1	-2	-2	-1	-1	40.7446	41.71011	36.64856	34.47296	35.53393	26.61221	31.72134	35.67757	36.26907	34.55852	36.26694	31.54029	26.22256	25.86123	25.80741	25.88915	25.89903	26.03631	25.30088	25.69569	45.87657	43.24543	44.58365	48.42401	46.0005	42.87317	46.28976	49.28308	47.78791	51.10596	49.1711	49.37286	47.96983	48.84423	48.62917	48.62917	44.50381	41.03254	40.29729	38.31016	-0.573	-0.3808	-0.46585	-0.5735	-0.6256	-0.7171999999999999	-0.448	-0.148	-0.3432	-0.234	-0.1547	-0.2745	-0.4131	-0.2867	-0.3375	-0.19845	-0.3995	-0.43365	-0.6328	-0.1776	5	6	5	4	5	5	5	4	4	3	4	4	4	4	4	3	5	6	6	6	
[2020.11.23 13:20:24 / lib_ea_2.mqh:2416]	29238783	2020.11.23 06:20:00	75.902	75.908	75.926	75.913	75.895	75.911	75.926	75.91800000000001	75.935	75.925	75.926	75.919	75.923	75.922	75.922	75.90300000000001	75.88500000000001	75.881	75.87	75.881	-1	1	1	-1	-1	1	1	-1	1	-1	1	-1	1	-1	1	-1	-1	-1	-1	1	-0.014	0.005	0.017	-0.012	-0.02	0.015	0.016	-0.007	0.017	-0.01	0.001	-0.007	0.005	-0.001	0	-0.02	-0.018	-0.005	-0.01	0.01	-2	1	2	-2	-3	2	2	-1	2	-1	1	-1	1	-1	-1	-2	-2	-1	-1	1	41.71011	36.64856	34.47296	35.53393	26.61221	31.72134	35.67757	36.26907	34.55852	36.26694	31.54029	26.22256	25.86123	25.80741	25.88915	25.89903	26.03631	25.30088	25.69569	30.13091	43.24543	44.58365	48.42401	46.0005	42.87317	46.28976	49.28308	47.78791	51.10596	49.1711	49.37286	47.96983	48.84423	48.62917	48.62917	44.50381	41.03254	40.29729	38.31016	41.35429	-0.3808	-0.46585	-0.5735	-0.6256	-0.7171999999999999	-0.448	-0.148	-0.3432	-0.234	-0.1547	-0.2745	-0.4131	-0.2867	-0.3375	-0.19845	-0.3995	-0.43365	-0.6328	-0.1776	-0.1818	6	5	4	5	5	5	4	4	3	4	4	4	4	4	3	5	6	6	6	5	
[2020.11.23 13:25:00 / lib_ea_2.mqh:2416]	29238793	2020.11.23 06:25:00	75.908	75.926	75.913	75.895	75.911	75.926	75.91800000000001	75.935	75.925	75.926	75.919	75.923	75.922	75.922	75.90300000000001	75.88500000000001	75.881	75.87	75.881	75.87	1	1	-1	-1	1	1	-1	1	-1	1	-1	1	-1	1	-1	-1	-1	-1	1	-1	0.005	0.017	-0.012	-0.02	0.015	0.016	-0.007	0.017	-0.01	0.001	-0.007	0.005	-0.001	0	-0.02	-0.018	-0.005	-0.01	0.01	-0.011	1	2	-2	-3	2	2	-1	2	-1	1	-1	1	-1	-1	-2	-2	-1	-1	1	-2	36.64856	34.47296	35.53393	26.61221	31.72134	35.67757	36.26907	34.55852	36.26694	31.54029	26.22256	25.86123	25.80741	25.88915	25.89903	26.03631	25.30088	25.69569	30.13091	30.35934	44.58365	48.42401	46.0005	42.87317	46.28976	49.28308	47.78791	51.10596	49.1711	49.37286	47.96983	48.84423	48.62917	48.62917	44.50381	41.03254	40.29729	38.31016	41.35429	39.3123	-0.46585	-0.5735	-0.6256	-0.7171999999999999	-0.448	-0.148	-0.3432	-0.234	-0.1547	-0.2745	-0.4131	-0.2867	-0.3375	-0.19845	-0.3995	-0.43365	-0.6328	-0.1776	-0.1818	-0.184	5	4	5	5	5	4	4	3	4	4	4	4	4	3	5	6	6	6	5	5	
[2020.11.23 13:29:58 / lib_ea_2.mqh:2416]	29238802	2020.11.23 06:30:00	75.926	75.913	75.895	75.911	75.926	75.91800000000001	75.935	75.925	75.926	75.919	75.923	75.922	75.922	75.90300000000001	75.88500000000001	75.881	75.87	75.881	75.87	75.877	1	-1	-1	1	1	-1	1	-1	1	-1	1	-1	1	-1	-1	-1	-1	1	-1	1	0.017	-0.012	-0.02	0.015	0.016	-0.007	0.017	-0.01	0.001	-0.007	0.005	-0.001	0	-0.02	-0.018	-0.005	-0.01	0.01	-0.011	0.008	2	-2	-3	2	2	-1	2	-1	1	-1	1	-1	-1	-2	-2	-1	-1	1	-2	1	34.47296	35.53393	26.61221	31.72134	35.67757	36.26907	34.55852	36.26694	31.54029	26.22256	25.86123	25.80741	25.88915	25.89903	26.03631	25.30088	25.69569	30.13091	30.35934	34.66823	48.42401	46.0005	42.87317	46.28976	49.28308	47.78791	51.10596	49.1711	49.37286	47.96983	48.84423	48.62917	48.62917	44.50381	41.03254	40.29729	38.31016	41.35429	39.3123	41.25535	-0.5735	-0.6256	-0.7171999999999999	-0.448	-0.148	-0.3432	-0.234	-0.1547	-0.2745	-0.4131	-0.2867	-0.3375	-0.19845	-0.3995	-0.43365	-0.6328	-0.1776	-0.1818	-0.184	-0.18445	4	5	5	5	4	4	3	4	4	4	4	4	3	5	6	6	6	5	5	5	
[2020.11.23 13:34:58 / lib_ea_2.mqh:2416]	29238821	2020.11.23 06:35:00	75.913	75.895	75.911	75.926	75.91800000000001	75.935	75.925	75.926	75.919	75.923	75.922	75.922	75.90300000000001	75.88500000000001	75.881	75.87	75.881	75.87	75.877	75.87	-1	-1	1	1	-1	1	-1	1	-1	1	-1	1	-1	-1	-1	-1	1	-1	1	-1	-0.012	-0.02	0.015	0.016	-0.007	0.017	-0.01	0.001	-0.007	0.005	-0.001	0	-0.02	-0.018	-0.005	-0.01	0.01	-0.011	0.008	-0.006	-2	-3	2	2	-1	2	-1	1	-1	1	-1	-1	-2	-2	-1	-1	1	-2	1	-1	35.53393	26.61221	31.72134	35.67757	36.26907	34.55852	36.26694	31.54029	26.22256	25.86123	25.80741	25.88915	25.89903	26.03631	25.30088	25.69569	30.13091	30.35934	34.66823	29.27266	46.0005	42.87317	46.28976	49.28308	47.78791	51.10596	49.1711	49.37286	47.96983	48.84423	48.62917	48.62917	44.50381	41.03254	40.29729	38.31016	41.35429	39.3123	41.25535	39.91028	-0.6256	-0.7171999999999999	-0.448	-0.148	-0.3432	-0.234	-0.1547	-0.2745	-0.4131	-0.2867	-0.3375	-0.19845	-0.3995	-0.43365	-0.6328	-0.1776	-0.1818	-0.184	-0.18445	-0.3836	5	5	5	4	4	3	4	4	4	4	4	3	5	6	6	6	5	5	5	5	
[2020.11.23 13:40:00 / lib_ea_2.mqh:2416]	29238827	2020.11.23 06:40:00	75.895	75.911	75.926	75.91800000000001	75.935	75.925	75.926	75.919	75.923	75.922	75.922	75.90300000000001	75.88500000000001	75.881	75.87	75.881	75.87	75.877	75.87	75.87	-1	1	1	-1	1	-1	1	-1	1	-1	1	-1	-1	-1	-1	1	-1	1	-1	-1	-0.02	0.015	0.016	-0.007	0.017	-0.01	0.001	-0.007	0.005	-0.001	0	-0.02	-0.018	-0.005	-0.01	0.01	-0.011	0.008	-0.006	-0.001	-3	2	2	-1	2	-1	1	-1	1	-1	-1	-2	-2	-1	-1	1	-2	1	-1	-1	26.61221	31.72134	35.67757	36.26907	34.55852	36.26694	31.54029	26.22256	25.86123	25.80741	25.88915	25.89903	26.03631	25.30088	25.69569	30.13091	30.35934	34.66823	29.27266	33.3598	42.87317	46.28976	49.28308	47.78791	51.10596	49.1711	49.37286	47.96983	48.84423	48.62917	48.62917	44.50381	41.03254	40.29729	38.31016	41.35429	39.3123	41.25535	39.91028	39.91028	-0.7171999999999999	-0.448	-0.148	-0.3432	-0.234	-0.1547	-0.2745	-0.4131	-0.2867	-0.3375	-0.19845	-0.3995	-0.43365	-0.6328	-0.1776	-0.1818	-0.184	-0.18445	-0.3836	-0.16555	5	5	4	4	3	4	4	4	4	4	3	5	6	6	6	5	5	5	5	5	
[2020.11.23 13:45:00 / lib_ea_2.mqh:2416]	29238838	2020.11.23 06:45:00	75.911	75.926	75.91800000000001	75.935	75.925	75.926	75.919	75.923	75.922	75.922	75.90300000000001	75.88500000000001	75.881	75.87	75.881	75.87	75.877	75.87	75.87	75.874	1	1	-1	1	-1	1	-1	1	-1	1	-1	-1	-1	-1	1	-1	1	-1	-1	1	0.015	0.016	-0.007	0.017	-0.01	0.001	-0.007	0.005	-0.001	0	-0.02	-0.018	-0.005	-0.01	0.01	-0.011	0.008	-0.006	-0.001	0.005	2	2	-1	2	-1	1	-1	1	-1	-1	-2	-2	-1	-1	1	-2	1	-1	-1	1	31.72134	35.67757	36.26907	34.55852	36.26694	31.54029	26.22256	25.86123	25.80741	25.88915	25.89903	26.03631	25.30088	25.69569	30.13091	30.35934	34.66823	29.27266	33.3598	38.20403	46.28976	49.28308	47.78791	51.10596	49.1711	49.37286	47.96983	48.84423	48.62917	48.62917	44.50381	41.03254	40.29729	38.31016	41.35429	39.3123	41.25535	39.91028	39.91028	41.12564	-0.448	-0.148	-0.3432	-0.234	-0.1547	-0.2745	-0.4131	-0.2867	-0.3375	-0.19845	-0.3995	-0.43365	-0.6328	-0.1776	-0.1818	-0.184	-0.18445	-0.3836	-0.16555	-0.11235	5	4	4	3	4	4	4	4	4	3	5	6	6	6	5	5	5	5	5	5	
[2020.11.23 13:49:58 / lib_ea_2.mqh:2416]	29238853	2020.11.23 06:50:00	75.926	75.91800000000001	75.935	75.925	75.926	75.919	75.923	75.922	75.922	75.90300000000001	75.88500000000001	75.881	75.87	75.881	75.87	75.877	75.87	75.87	75.874	75.873	1	-1	1	-1	1	-1	1	-1	1	-1	-1	-1	-1	1	-1	1	-1	-1	1	-1	0.016	-0.007	0.017	-0.01	0.001	-0.007	0.005	-0.001	0	-0.02	-0.018	-0.005	-0.01	0.01	-0.011	0.008	-0.006	-0.001	0.005	-0.002	2	-1	2	-1	1	-1	1	-1	-1	-2	-2	-1	-1	1	-2	1	-1	-1	1	-1	35.67757	36.26907	34.55852	36.26694	31.54029	26.22256	25.86123	25.80741	25.88915	25.89903	26.03631	25.30088	25.69569	30.13091	30.35934	34.66823	29.27266	33.3598	38.20403	33.33387	49.28308	47.78791	51.10596	49.1711	49.37286	47.96983	48.84423	48.62917	48.62917	44.50381	41.03254	40.29729	38.31016	41.35429	39.3123	41.25535	39.91028	39.91028	41.12564	40.9079	-0.148	-0.3432	-0.234	-0.1547	-0.2745	-0.4131	-0.2867	-0.3375	-0.19845	-0.3995	-0.43365	-0.6328	-0.1776	-0.1818	-0.184	-0.18445	-0.3836	-0.16555	-0.11235	-0.1881	4	4	3	4	4	4	4	4	3	5	6	6	6	5	5	5	5	5	5	5	
[2020.11.23 13:56:00 / lib_ea_2.mqh:2416]	29238863	2020.11.23 06:55:00	75.91800000000001	75.935	75.925	75.926	75.919	75.923	75.922	75.922	75.90300000000001	75.88500000000001	75.881	75.87	75.881	75.87	75.877	75.87	75.87	75.874	75.873	75.863	-1	1	-1	1	-1	1	-1	1	-1	-1	-1	-1	1	-1	1	-1	-1	1	-1	-1	-0.007	0.017	-0.01	0.001	-0.007	0.005	-0.001	0	-0.02	-0.018	-0.005	-0.01	0.01	-0.011	0.008	-0.006	-0.001	0.005	-0.002	-0.01	-1	2	-1	1	-1	1	-1	-1	-2	-2	-1	-1	1	-2	1	-1	-1	1	-1	-2	36.26907	34.55852	36.26694	31.54029	26.22256	25.86123	25.80741	25.88915	25.89903	26.03631	25.30088	25.69569	30.13091	30.35934	34.66823	29.27266	33.3598	38.20403	33.33387	29.84946	47.78791	51.10596	49.1711	49.37286	47.96983	48.84423	48.62917	48.62917	44.50381	41.03254	40.29729	38.31016	41.35429	39.3123	41.25535	39.91028	39.91028	41.12564	40.9079	38.74844	-0.3432	-0.234	-0.1547	-0.2745	-0.4131	-0.2867	-0.3375	-0.19845	-0.3995	-0.43365	-0.6328	-0.1776	-0.1818	-0.184	-0.18445	-0.3836	-0.16555	-0.11235	-0.1881	-0.3465	4	3	4	4	4	4	4	3	5	6	6	6	5	5	5	5	5	5	5	5	
[2020.11.23 13:59:58 / lib_ea_2.mqh:2416]	29238867	2020.11.23 07:00:00	75.935	75.925	75.926	75.919	75.923	75.922	75.922	75.90300000000001	75.88500000000001	75.881	75.87	75.881	75.87	75.877	75.87	75.87	75.874	75.873	75.863	75.863	1	-1	1	-1	1	-1	1	-1	-1	-1	-1	1	-1	1	-1	-1	1	-1	-1	1	0.017	-0.01	0.001	-0.007	0.005	-0.001	0	-0.02	-0.018	-0.005	-0.01	0.01	-0.011	0.008	-0.006	-0.001	0.005	-0.002	-0.01	0	2	-1	1	-1	1	-1	-1	-2	-2	-1	-1	1	-2	1	-1	-1	1	-1	-2	-1	34.55852	36.26694	31.54029	26.22256	25.86123	25.80741	25.88915	25.89903	26.03631	25.30088	25.69569	30.13091	30.35934	34.66823	29.27266	33.3598	38.20403	33.33387	29.84946	30.73089	51.10596	49.1711	49.37286	47.96983	48.84423	48.62917	48.62917	44.50381	41.03254	40.29729	38.31016	41.35429	39.3123	41.25535	39.91028	39.91028	41.12564	40.9079	38.74844	38.74844	-0.234	-0.1547	-0.2745	-0.4131	-0.2867	-0.3375	-0.19845	-0.3995	-0.43365	-0.6328	-0.1776	-0.1818	-0.184	-0.18445	-0.3836	-0.16555	-0.11235	-0.1881	-0.3465	-0.2255	3	4	4	4	4	4	3	5	6	6	6	5	5	5	5	5	5	5	5	5	
[2020.11.23 14:05:02 / lib_ea_2.mqh:2416]	29238905	2020.11.23 07:05:00	75.925	75.926	75.919	75.923	75.922	75.922	75.90300000000001	75.88500000000001	75.881	75.87	75.881	75.87	75.877	75.87	75.87	75.874	75.873	75.863	75.863	75.867	-1	1	-1	1	-1	1	-1	-1	-1	-1	1	-1	1	-1	-1	1	-1	-1	1	1	-0.01	0.001	-0.007	0.005	-0.001	0	-0.02	-0.018	-0.005	-0.01	0.01	-0.011	0.008	-0.006	-0.001	0.005	-0.002	-0.01	0	0.003	-1	1	-1	1	-1	-1	-2	-2	-1	-1	1	-2	1	-1	-1	1	-1	-2	-1	1	36.26694	31.54029	26.22256	25.86123	25.80741	25.88915	25.89903	26.03631	25.30088	25.69569	30.13091	30.35934	34.66823	29.27266	33.3598	38.20403	33.33387	29.84946	30.73089	26.06125	49.1711	49.37286	47.96983	48.84423	48.62917	48.62917	44.50381	41.03254	40.29729	38.31016	41.35429	39.3123	41.25535	39.91028	39.91028	41.12564	40.9079	38.74844	38.74844	40.14875	-0.1547	-0.2745	-0.4131	-0.2867	-0.3375	-0.19845	-0.3995	-0.43365	-0.6328	-0.1776	-0.1818	-0.184	-0.18445	-0.3836	-0.16555	-0.11235	-0.1881	-0.3465	-0.2255	-0.3706	4	4	4	4	4	3	5	6	6	6	5	5	5	5	5	5	5	5	5	4	
