[2020.11.26 11:00:08 / lib_ea_2.mqh:2506][lib_ea_2.mqh:2494] op_Post_Take_Position
[lib_ea_2.mqh:2499]
symbol	AUDJPY
period	5
dp	dp_2__All_True
this file	[ea-4_tester-1].(20201126_110008).(tickets-data).log

[2020.11.26 11:00:08 / lib_ea_2.mqh:2694]	ticket-num	curr.datetime	Close.-20	Close.-19	Close.-18	Close.-17	Close.-16	Close.-15	Close.-14	Close.-13	Close.-12	Close.-11	Close.-10	Close.-9	Close.-8	Close.-7	Close.-6	Close.-5	Close.-4	Close.-3	Close.-2	Close.-1	u/d.-20	u/d.-19	u/d.-18	u/d.-17	u/d.-16	u/d.-15	u/d.-14	u/d.-13	u/d.-12	u/d.-11	u/d.-10	u/d.-9	u/d.-8	u/d.-7	u/d.-6	u/d.-5	u/d.-4	u/d.-3	u/d.-2	u/d.-1	width.-20	width.-19	width.-18	width.-17	width.-16	width.-15	width.-14	width.-13	width.-12	width.-11	width.-10	width.-9	width.-8	width.-7	width.-6	width.-5	width.-4	width.-3	width.-2	width.-1	w-level.-20	w-level.-19	w-level.-18	w-level.-17	w-level.-16	w-level.-15	w-level.-14	w-level.-13	w-level.-12	w-level.-11	w-level.-10	w-level.-9	w-level.-8	w-level.-7	w-level.-6	w-level.-5	w-level.-4	w-level.-3	w-level.-2	w-level.-1	MFI.-20	MFI.-19	MFI.-18	MFI.-17	MFI.-16	MFI.-15	MFI.-14	MFI.-13	MFI.-12	MFI.-11	MFI.-10	MFI.-9	MFI.-8	MFI.-7	MFI.-6	MFI.-5	MFI.-4	MFI.-3	MFI.-2	MFI.-1	RSI.-20	RSI.-19	RSI.-18	RSI.-17	RSI.-16	RSI.-15	RSI.-14	RSI.-13	RSI.-12	RSI.-11	RSI.-10	RSI.-9	RSI.-8	RSI.-7	RSI.-6	RSI.-5	RSI.-4	RSI.-3	RSI.-2	RSI.-1	Force.-20	Force.-19	Force.-18	Force.-17	Force.-16	Force.-15	Force.-14	Force.-13	Force.-12	Force.-11	Force.-10	Force.-9	Force.-8	Force.-7	Force.-6	Force.-5	Force.-4	Force.-3	Force.-2	Force.-1	BB-loc.-20	BB-loc.-19	BB-loc.-18	BB-loc.-17	BB-loc.-16	BB-loc.-15	BB-loc.-14	BB-loc.-13	BB-loc.-12	BB-loc.-11	BB-loc.-10	BB-loc.-9	BB-loc.-8	BB-loc.-7	BB-loc.-6	BB-loc.-5	BB-loc.-4	BB-loc.-3	BB-loc.-2	BB-loc.-1	num-up-bars	num-down-bars	up/down-ratio	price-max	BB.loc	prev-N-bar	price-min	BB.loc	prev-N-bar	
[2020.11.26 14:39:53 / lib_ea_2.mqh:3176]	29277471	2020.11.26 07:40:00	76.825	76.801	76.801	76.798	76.79900000000001	76.827	76.801	76.791	76.78700000000001	76.792	76.774	76.77	76.783	76.77500000000001	76.77200000000001	76.773	76.761	76.758	76.762	76.756	1	-1	-1	-1	1	1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	0.002	-0.023	-0.001	-0.007	0.002	0.029	-0.026	-0.011	-0.005	0.005	-0.018	-0.003	0.011	-0.008	-0.004	0.002	-0.011	-0.004	0.005	-0.007	1	-3	-1	-1	1	3	-3	-2	-1	1	-2	-1	2	-1	-1	1	-2	-1	1	-1	47.14059	47.48296	43.37044	39.23095	39.23072	39.17742	39.33866	32.90858	26.10188	24.37378	25.04992	25.00902	32.25787	37.43233	37.7512	36.64721	35.89271	37.22492	43.10683	37.98908	47.47447	43.40451	43.40451	42.89518	43.12934	49.26144	44.56463	42.90832	42.24719	43.39478	40.356	39.7056	42.85624	41.4531	40.9242	41.18749	38.99231	38.45299	39.62503	38.46836	0.31515	0.07605000000000001	-0.0207	-0.0476	-0.08400000000000001	0.03175	-0.08964999999999999	-0.26855	-0.2862	-0.56985	-0.4318	-0.6708	-0.6344	-0.5494	-0.46455	-0.4224	-0.47275	-0.2369	-0.2542	-0.38025	3	5	5	5	5	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	8	13	0.615	76.827	5	14	76.756	5	1	
[2020.11.26 14:44:54 / lib_ea_2.mqh:3176]	29277484	2020.11.26 07:45:00	76.801	76.801	76.798	76.79900000000001	76.827	76.801	76.791	76.78700000000001	76.792	76.774	76.77	76.783	76.77500000000001	76.77200000000001	76.773	76.761	76.758	76.762	76.756	76.73699999999999	-1	-1	-1	1	1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-0.023	-0.001	-0.007	0.002	0.029	-0.026	-0.011	-0.005	0.005	-0.018	-0.003	0.011	-0.008	-0.004	0.002	-0.011	-0.004	0.005	-0.007	-0.02	-3	-1	-1	1	3	-3	-2	-1	1	-2	-1	2	-1	-1	1	-2	-1	1	-1	-3	47.48296	43.37044	39.23095	39.23072	39.17742	39.33866	32.90858	26.10188	24.37378	25.04992	25.00902	32.25787	37.43233	37.7512	36.64721	35.89271	37.22492	43.10683	37.98908	31.53033	43.40451	43.40451	42.89518	43.12934	49.26144	44.56463	42.90832	42.24719	43.39478	40.356	39.7056	42.85624	41.4531	40.9242	41.18749	38.99231	38.45299	39.62503	38.46836	35.05725	0.07605000000000001	-0.0207	-0.0476	-0.08400000000000001	0.03175	-0.08964999999999999	-0.26855	-0.2862	-0.56985	-0.4318	-0.6708	-0.6344	-0.5494	-0.46455	-0.4224	-0.47275	-0.2369	-0.2542	-0.38025	-0.7964	5	5	5	5	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	7	14	0.5	76.827	5	15	76.73699999999999	6	1	
[2020.11.26 14:49:53 / lib_ea_2.mqh:3176]	29277510	2020.11.26 07:50:00	76.801	76.798	76.79900000000001	76.827	76.801	76.791	76.78700000000001	76.792	76.774	76.77	76.783	76.77500000000001	76.77200000000001	76.773	76.761	76.758	76.762	76.756	76.73699999999999	76.76300000000001	-1	-1	1	1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	-0.001	-0.007	0.002	0.029	-0.026	-0.011	-0.005	0.005	-0.018	-0.003	0.011	-0.008	-0.004	0.002	-0.011	-0.004	0.005	-0.007	-0.02	0.025	-1	-1	1	3	-3	-2	-1	1	-2	-1	2	-1	-1	1	-2	-1	1	-1	-3	3	43.37044	39.23095	39.23072	39.17742	39.33866	32.90858	26.10188	24.37378	25.04992	25.00902	32.25787	37.43233	37.7512	36.64721	35.89271	37.22492	43.10683	37.98908	31.53033	38.12616	43.40451	42.89518	43.12934	49.26144	44.56463	42.90832	42.24719	43.39478	40.356	39.7056	42.85624	41.4531	40.9242	41.18749	38.99231	38.45299	39.62503	38.46836	35.05725	42.41279	-0.0207	-0.0476	-0.08400000000000001	0.03175	-0.08964999999999999	-0.26855	-0.2862	-0.56985	-0.4318	-0.6708	-0.6344	-0.5494	-0.46455	-0.4224	-0.47275	-0.2369	-0.2542	-0.38025	-0.7964	-0.4503	5	5	5	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	4	8	13	0.615	76.827	5	16	76.73699999999999	6	2	
[2020.11.26 14:54:52 / lib_ea_2.mqh:3176]	29277516	2020.11.26 07:55:00	76.798	76.79900000000001	76.827	76.801	76.791	76.78700000000001	76.792	76.774	76.77	76.783	76.77500000000001	76.77200000000001	76.773	76.761	76.758	76.762	76.756	76.73699999999999	76.76300000000001	76.76600000000001	-1	1	1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	1	-0.007	0.002	0.029	-0.026	-0.011	-0.005	0.005	-0.018	-0.003	0.011	-0.008	-0.004	0.002	-0.011	-0.004	0.005	-0.007	-0.02	0.025	0.002	-1	1	3	-3	-2	-1	1	-2	-1	2	-1	-1	1	-2	-1	1	-1	-3	3	1	39.23095	39.23072	39.17742	39.33866	32.90858	26.10188	24.37378	25.04992	25.00902	32.25787	37.43233	37.7512	36.64721	35.89271	37.22492	43.10683	37.98908	31.53033	38.12616	43.55709	42.89518	43.12934	49.26144	44.56463	42.90832	42.24719	43.39478	40.356	39.7056	42.85624	41.4531	40.9242	41.18749	38.99231	38.45299	39.62503	38.46836	35.05725	42.41279	43.19424	-0.0476	-0.08400000000000001	0.03175	-0.08964999999999999	-0.26855	-0.2862	-0.56985	-0.4318	-0.6708	-0.6344	-0.5494	-0.46455	-0.4224	-0.47275	-0.2369	-0.2542	-0.38025	-0.7964	-0.4503	-0.322	5	5	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	4	4	9	12	0.75	76.827	5	17	76.73699999999999	6	3	
[2020.11.26 14:59:52 / lib_ea_2.mqh:3176]	29277556	2020.11.26 08:00:00	76.79900000000001	76.827	76.801	76.791	76.78700000000001	76.792	76.774	76.77	76.783	76.77500000000001	76.77200000000001	76.773	76.761	76.758	76.762	76.756	76.73699999999999	76.76300000000001	76.76600000000001	76.79900000000001	1	1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	1	1	0.002	0.029	-0.026	-0.011	-0.005	0.005	-0.018	-0.003	0.011	-0.008	-0.004	0.002	-0.011	-0.004	0.005	-0.007	-0.02	0.025	0.002	0.035	1	3	-3	-2	-1	1	-2	-1	2	-1	-1	1	-2	-1	1	-1	-3	3	1	4	39.23072	39.17742	39.33866	32.90858	26.10188	24.37378	25.04992	25.00902	32.25787	37.43233	37.7512	36.64721	35.89271	37.22492	43.10683	37.98908	31.53033	38.12616	43.55709	50.04906	43.12934	49.26144	44.56463	42.90832	42.24719	43.39478	40.356	39.7056	42.85624	41.4531	40.9242	41.18749	38.99231	38.45299	39.62503	38.46836	35.05725	42.41279	43.19424	50.90781	-0.08400000000000001	0.03175	-0.08964999999999999	-0.26855	-0.2862	-0.56985	-0.4318	-0.6708	-0.6344	-0.5494	-0.46455	-0.4224	-0.47275	-0.2369	-0.2542	-0.38025	-0.7964	-0.4503	-0.322	0.0131	5	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	4	4	2	10	11	0.909	76.827	5	18	76.73699999999999	6	4	
[2020.11.26 15:04:52 / lib_ea_2.mqh:3176]	29277656	2020.11.26 08:05:00	76.827	76.801	76.791	76.78700000000001	76.792	76.774	76.77	76.783	76.77500000000001	76.77200000000001	76.773	76.761	76.758	76.762	76.756	76.73699999999999	76.76300000000001	76.76600000000001	76.79900000000001	76.79900000000001	1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	1	1	-1	0.029	-0.026	-0.011	-0.005	0.005	-0.018	-0.003	0.011	-0.008	-0.004	0.002	-0.011	-0.004	0.005	-0.007	-0.02	0.025	0.002	0.035	-0.001	3	-3	-2	-1	1	-2	-1	2	-1	-1	1	-2	-1	1	-1	-3	3	1	4	-1	39.17742	39.33866	32.90858	26.10188	24.37378	25.04992	25.00902	32.25787	37.43233	37.7512	36.64721	35.89271	37.22492	43.10683	37.98908	31.53033	38.12616	43.55709	50.04906	51.90339	49.26144	44.56463	42.90832	42.24719	43.39478	40.356	39.7056	42.85624	41.4531	40.9242	41.18749	38.99231	38.45299	39.62503	38.46836	35.05725	42.41279	43.19424	50.90781	50.90781	0.03175	-0.08964999999999999	-0.26855	-0.2862	-0.56985	-0.4318	-0.6708	-0.6344	-0.5494	-0.46455	-0.4224	-0.47275	-0.2369	-0.2542	-0.38025	-0.7964	-0.4503	-0.322	0.0131	0	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	4	4	2	2	9	12	0.75	76.827	5	19	76.73699999999999	6	5	
[2020.11.26 15:09:55 / lib_ea_2.mqh:3176]	29277688	2020.11.26 08:05:00	76.827	76.801	76.791	76.78700000000001	76.792	76.774	76.77	76.783	76.77500000000001	76.77200000000001	76.773	76.761	76.758	76.762	76.756	76.73699999999999	76.76300000000001	76.76600000000001	76.79900000000001	76.79900000000001	1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	1	1	-1	0.029	-0.026	-0.011	-0.005	0.005	-0.018	-0.003	0.011	-0.008	-0.004	0.002	-0.011	-0.004	0.005	-0.007	-0.02	0.025	0.002	0.035	-0.001	3	-3	-2	-1	1	-2	-1	2	-1	-1	1	-2	-1	1	-1	-3	3	1	4	-1	39.17742	39.33866	32.90858	26.10188	24.37378	25.04992	25.00902	32.25787	37.43233	37.7512	36.64721	35.89271	37.22492	43.10683	37.98908	31.53033	38.12616	43.55709	50.04906	51.90339	49.26144	44.56463	42.90832	42.24719	43.39478	40.356	39.7056	42.85624	41.4531	40.9242	41.18749	38.99231	38.45299	39.62503	38.46836	35.05725	42.41279	43.19424	50.90781	50.90781	0.03175	-0.08964999999999999	-0.26855	-0.2862	-0.56985	-0.4318	-0.6708	-0.6344	-0.5494	-0.46455	-0.4224	-0.47275	-0.2369	-0.2542	-0.38025	-0.7964	-0.4503	-0.322	0.0131	0	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	4	4	2	2	9	12	0.75	76.827	5	19	76.73699999999999	6	5	
[2020.11.26 15:14:53 / lib_ea_2.mqh:3176]	29277748	2020.11.26 08:15:00	76.791	76.78700000000001	76.792	76.774	76.77	76.783	76.77500000000001	76.77200000000001	76.773	76.761	76.758	76.762	76.756	76.73699999999999	76.76300000000001	76.76600000000001	76.79900000000001	76.79900000000001	76.818	76.82899999999999	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	1	1	-1	1	1	-0.011	-0.005	0.005	-0.018	-0.003	0.011	-0.008	-0.004	0.002	-0.011	-0.004	0.005	-0.007	-0.02	0.025	0.002	0.035	-0.001	0.019	0.011	-2	-1	1	-2	-1	2	-1	-1	1	-2	-1	1	-1	-3	3	1	4	-1	2	2	32.90858	26.10188	24.37378	25.04992	25.00902	32.25787	37.43233	37.7512	36.64721	35.89271	37.22492	43.10683	37.98908	31.53033	38.12616	43.55709	50.04906	51.90339	52.3349	57.27567	42.90832	42.24719	43.39478	40.356	39.7056	42.85624	41.4531	40.9242	41.18749	38.99231	38.45299	39.62503	38.46836	35.05725	42.41279	43.19424	50.90781	50.90781	54.82151	56.91475	-0.26855	-0.2862	-0.56985	-0.4318	-0.6708	-0.6344	-0.5494	-0.46455	-0.4224	-0.47275	-0.2369	-0.2542	-0.38025	-0.7964	-0.4503	-0.322	0.0131	0	-0.07065	0.2352	5	5	5	5	5	5	5	5	5	5	5	5	5	6	4	4	2	2	1	1	10	11	0.909	76.82899999999999	1	1	76.73699999999999	6	7	
[2020.11.26 15:19:53 / lib_ea_2.mqh:3176]	29277779	2020.11.26 08:20:00	76.78700000000001	76.792	76.774	76.77	76.783	76.77500000000001	76.77200000000001	76.773	76.761	76.758	76.762	76.756	76.73699999999999	76.76300000000001	76.76600000000001	76.79900000000001	76.79900000000001	76.818	76.82899999999999	76.849	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	1	1	-1	1	1	1	-0.005	0.005	-0.018	-0.003	0.011	-0.008	-0.004	0.002	-0.011	-0.004	0.005	-0.007	-0.02	0.025	0.002	0.035	-0.001	0.019	0.011	0.019	-1	1	-2	-1	2	-1	-1	1	-2	-1	1	-1	-3	3	1	4	-1	2	2	2	26.10188	24.37378	25.04992	25.00902	32.25787	37.43233	37.7512	36.64721	35.89271	37.22492	43.10683	37.98908	31.53033	38.12616	43.55709	50.04906	51.90339	52.3349	57.27567	61.49983	42.24719	43.39478	40.356	39.7056	42.85624	41.4531	40.9242	41.18749	38.99231	38.45299	39.62503	38.46836	35.05725	42.41279	43.19424	50.90781	50.90781	54.82151	56.91475	60.42414	-0.2862	-0.56985	-0.4318	-0.6708	-0.6344	-0.5494	-0.46455	-0.4224	-0.47275	-0.2369	-0.2542	-0.38025	-0.7964	-0.4503	-0.322	0.0131	0	-0.07065	0.2352	0.4582	5	5	5	5	5	5	5	5	5	5	5	5	6	4	4	2	2	1	1	1	11	10	1.1	76.849	1	1	76.73699999999999	6	8	
[2020.11.26 15:24:59 / lib_ea_2.mqh:3176]	29277820	2020.11.26 08:20:00	76.78700000000001	76.792	76.774	76.77	76.783	76.77500000000001	76.77200000000001	76.773	76.761	76.758	76.762	76.756	76.73699999999999	76.76300000000001	76.76600000000001	76.79900000000001	76.79900000000001	76.818	76.82899999999999	76.849	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	1	1	-1	1	1	1	-0.005	0.005	-0.018	-0.003	0.011	-0.008	-0.004	0.002	-0.011	-0.004	0.005	-0.007	-0.02	0.025	0.002	0.035	-0.001	0.019	0.011	0.019	-1	1	-2	-1	2	-1	-1	1	-2	-1	1	-1	-3	3	1	4	-1	2	2	2	26.10188	24.37378	25.04992	25.00902	32.25787	37.43233	37.7512	36.64721	35.89271	37.22492	43.10683	37.98908	31.53033	38.12616	43.55709	50.04906	51.90339	52.3349	57.27567	61.49983	42.24719	43.39478	40.356	39.7056	42.85624	41.4531	40.9242	41.18749	38.99231	38.45299	39.62503	38.46836	35.05725	42.41279	43.19424	50.90781	50.90781	54.82151	56.91475	60.42414	-0.2862	-0.56985	-0.4318	-0.6708	-0.6344	-0.5494	-0.46455	-0.4224	-0.47275	-0.2369	-0.2542	-0.38025	-0.7964	-0.4503	-0.322	0.0131	0	-0.07065	0.2352	0.4582	5	5	5	5	5	5	5	5	5	5	5	5	6	4	4	2	2	1	1	1	11	10	1.1	76.849	1	1	76.73699999999999	6	8	
[2020.11.26 15:29:57 / lib_ea_2.mqh:3176]	29277857	2020.11.26 08:30:00	76.774	76.77	76.783	76.77500000000001	76.77200000000001	76.773	76.761	76.758	76.762	76.756	76.73699999999999	76.76300000000001	76.76600000000001	76.79900000000001	76.79900000000001	76.818	76.82899999999999	76.849	76.86499999999999	76.848	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	1	1	-1	1	1	1	1	-1	-0.018	-0.003	0.011	-0.008	-0.004	0.002	-0.011	-0.004	0.005	-0.007	-0.02	0.025	0.002	0.035	-0.001	0.019	0.011	0.019	0.017	-0.016	-2	-1	2	-1	-1	1	-2	-1	1	-1	-3	3	1	4	-1	2	2	2	2	-2	25.04992	25.00902	32.25787	37.43233	37.7512	36.64721	35.89271	37.22492	43.10683	37.98908	31.53033	38.12616	43.55709	50.04906	51.90339	52.3349	57.27567	61.49983	65.25897999999999	65.45132	40.356	39.7056	42.85624	41.4531	40.9242	41.18749	38.99231	38.45299	39.62503	38.46836	35.05725	42.41279	43.19424	50.90781	50.90781	54.82151	56.91475	60.42414	62.96446	58.74702	-0.4318	-0.6708	-0.6344	-0.5494	-0.46455	-0.4224	-0.47275	-0.2369	-0.2542	-0.38025	-0.7964	-0.4503	-0.322	0.0131	0	-0.07065	0.2352	0.4582	0.6474	0.42	5	5	5	5	5	5	5	5	5	5	6	4	4	2	2	1	1	1	1	2	11	10	1.1	76.86499999999999	1	2	76.73699999999999	6	10	
[2020.11.26 15:34:52 / lib_ea_2.mqh:3176]	29277878	2020.11.26 08:35:00	76.77	76.783	76.77500000000001	76.77200000000001	76.773	76.761	76.758	76.762	76.756	76.73699999999999	76.76300000000001	76.76600000000001	76.79900000000001	76.79900000000001	76.818	76.82899999999999	76.849	76.86499999999999	76.848	76.819	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	1	1	-1	1	1	1	1	-1	-1	-0.003	0.011	-0.008	-0.004	0.002	-0.011	-0.004	0.005	-0.007	-0.02	0.025	0.002	0.035	-0.001	0.019	0.011	0.019	0.017	-0.016	-0.028	-1	2	-1	-1	1	-2	-1	1	-1	-3	3	1	4	-1	2	2	2	2	-2	-3	25.00902	32.25787	37.43233	37.7512	36.64721	35.89271	37.22492	43.10683	37.98908	31.53033	38.12616	43.55709	50.04906	51.90339	52.3349	57.27567	61.49983	65.25897999999999	65.45132	64.68187	39.7056	42.85624	41.4531	40.9242	41.18749	38.99231	38.45299	39.62503	38.46836	35.05725	42.41279	43.19424	50.90781	50.90781	54.82151	56.91475	60.42414	62.96446	58.74702	52.43977	-0.6708	-0.6344	-0.5494	-0.46455	-0.4224	-0.47275	-0.2369	-0.2542	-0.38025	-0.7964	-0.4503	-0.322	0.0131	0	-0.07065	0.2352	0.4582	0.6474	0.42	0.378	5	5	5	5	5	5	5	5	5	6	4	4	2	2	1	1	1	1	2	3	11	10	1.1	76.86499999999999	1	3	76.73699999999999	6	11	
[2020.11.26 15:39:54 / lib_ea_2.mqh:3176]	29277903	2020.11.26 08:40:00	76.783	76.77500000000001	76.77200000000001	76.773	76.761	76.758	76.762	76.756	76.73699999999999	76.76300000000001	76.76600000000001	76.79900000000001	76.79900000000001	76.818	76.82899999999999	76.849	76.86499999999999	76.848	76.819	76.836	1	-1	-1	1	-1	-1	1	-1	-1	1	1	1	-1	1	1	1	1	-1	-1	1	0.011	-0.008	-0.004	0.002	-0.011	-0.004	0.005	-0.007	-0.02	0.025	0.002	0.035	-0.001	0.019	0.011	0.019	0.017	-0.016	-0.028	0.018	2	-1	-1	1	-2	-1	1	-1	-3	3	1	4	-1	2	2	2	2	-2	-3	2	32.25787	37.43233	37.7512	36.64721	35.89271	37.22492	43.10683	37.98908	31.53033	38.12616	43.55709	50.04906	51.90339	52.3349	57.27567	61.49983	65.25897999999999	65.45132	64.68187	68.55938	42.85624	41.4531	40.9242	41.18749	38.99231	38.45299	39.62503	38.46836	35.05725	42.41279	43.19424	50.90781	50.90781	54.82151	56.91475	60.42414	62.96446	58.74702	52.43977	55.39483	-0.6344	-0.5494	-0.46455	-0.4224	-0.47275	-0.2369	-0.2542	-0.38025	-0.7964	-0.4503	-0.322	0.0131	0	-0.07065	0.2352	0.4582	0.6474	0.42	0.378	0.3003	5	5	5	5	5	5	5	5	6	4	4	2	2	1	1	1	1	2	3	2	12	9	1.333	76.86499999999999	1	4	76.73699999999999	6	12	
[2020.11.26 15:44:58 / lib_ea_2.mqh:3176]	29277918	2020.11.26 08:45:00	76.77500000000001	76.77200000000001	76.773	76.761	76.758	76.762	76.756	76.73699999999999	76.76300000000001	76.76600000000001	76.79900000000001	76.79900000000001	76.818	76.82899999999999	76.849	76.86499999999999	76.848	76.819	76.836	76.831	-1	-1	1	-1	-1	1	-1	-1	1	1	1	-1	1	1	1	1	-1	-1	1	-1	-0.008	-0.004	0.002	-0.011	-0.004	0.005	-0.007	-0.02	0.025	0.002	0.035	-0.001	0.019	0.011	0.019	0.017	-0.016	-0.028	0.018	-0.005	-1	-1	1	-2	-1	1	-1	-3	3	1	4	-1	2	2	2	2	-2	-3	2	-1	37.43233	37.7512	36.64721	35.89271	37.22492	43.10683	37.98908	31.53033	38.12616	43.55709	50.04906	51.90339	52.3349	57.27567	61.49983	65.25897999999999	65.45132	64.68187	68.55938	67.54818	41.4531	40.9242	41.18749	38.99231	38.45299	39.62503	38.46836	35.05725	42.41279	43.19424	50.90781	50.90781	54.82151	56.91475	60.42414	62.96446	58.74702	52.43977	55.39483	54.34936	-0.5494	-0.46455	-0.4224	-0.47275	-0.2369	-0.2542	-0.38025	-0.7964	-0.4503	-0.322	0.0131	0	-0.07065	0.2352	0.4582	0.6474	0.42	0.378	0.3003	0.2424	5	5	5	5	5	5	5	6	4	4	2	2	1	1	1	1	2	3	2	3	11	10	1.1	76.86499999999999	1	5	76.73699999999999	6	13	
[2020.11.26 15:50:00 / lib_ea_2.mqh:3176]	29277937	2020.11.26 08:50:00	76.77200000000001	76.773	76.761	76.758	76.762	76.756	76.73699999999999	76.76300000000001	76.76600000000001	76.79900000000001	76.79900000000001	76.818	76.82899999999999	76.849	76.86499999999999	76.848	76.819	76.836	76.831	76.83	-1	1	-1	-1	1	-1	-1	1	1	1	-1	1	1	1	1	-1	-1	1	-1	-1	-0.004	0.002	-0.011	-0.004	0.005	-0.007	-0.02	0.025	0.002	0.035	-0.001	0.019	0.011	0.019	0.017	-0.016	-0.028	0.018	-0.005	-0.001	-1	1	-2	-1	1	-1	-3	3	1	4	-1	2	2	2	2	-2	-3	2	-1	-1	37.7512	36.64721	35.89271	37.22492	43.10683	37.98908	31.53033	38.12616	43.55709	50.04906	51.90339	52.3349	57.27567	61.49983	65.25897999999999	65.45132	64.68187	68.55938	67.54818	63.31821	40.9242	41.18749	38.99231	38.45299	39.62503	38.46836	35.05725	42.41279	43.19424	50.90781	50.90781	54.82151	56.91475	60.42414	62.96446	58.74702	52.43977	55.39483	54.34936	54.13427	-0.46455	-0.4224	-0.47275	-0.2369	-0.2542	-0.38025	-0.7964	-0.4503	-0.322	0.0131	0	-0.07065	0.2352	0.4582	0.6474	0.42	0.378	0.3003	0.2424	0.34925	5	5	5	5	5	5	6	4	4	2	2	1	1	1	1	2	3	2	3	3	11	10	1.1	76.86499999999999	1	6	76.73699999999999	6	14	
[2020.11.26 15:54:53 / lib_ea_2.mqh:3176]	29277972	2020.11.26 08:55:00	76.773	76.761	76.758	76.762	76.756	76.73699999999999	76.76300000000001	76.76600000000001	76.79900000000001	76.79900000000001	76.818	76.82899999999999	76.849	76.86499999999999	76.848	76.819	76.836	76.831	76.83	76.83	1	-1	-1	1	-1	-1	1	1	1	-1	1	1	1	1	-1	-1	1	-1	-1	1	0.002	-0.011	-0.004	0.005	-0.007	-0.02	0.025	0.002	0.035	-0.001	0.019	0.011	0.019	0.017	-0.016	-0.028	0.018	-0.005	-0.001	0.001	1	-2	-1	1	-1	-3	3	1	4	-1	2	2	2	2	-2	-3	2	-1	-1	1	36.64721	35.89271	37.22492	43.10683	37.98908	31.53033	38.12616	43.55709	50.04906	51.90339	52.3349	57.27567	61.49983	65.25897999999999	65.45132	64.68187	68.55938	67.54818	63.31821	67.70685	41.18749	38.99231	38.45299	39.62503	38.46836	35.05725	42.41279	43.19424	50.90781	50.90781	54.82151	56.91475	60.42414	62.96446	58.74702	52.43977	55.39483	54.34936	54.13427	54.13427	-0.4224	-0.47275	-0.2369	-0.2542	-0.38025	-0.7964	-0.4503	-0.322	0.0131	0	-0.07065	0.2352	0.4582	0.6474	0.42	0.378	0.3003	0.2424	0.34925	0.3045	5	5	5	5	5	6	4	4	2	2	1	1	1	1	2	3	2	3	3	3	12	9	1.333	76.86499999999999	1	7	76.73699999999999	6	15	
[2020.11.26 15:59:52 / lib_ea_2.mqh:3176]	29278003	2020.11.26 09:00:00	76.761	76.758	76.762	76.756	76.73699999999999	76.76300000000001	76.76600000000001	76.79900000000001	76.79900000000001	76.818	76.82899999999999	76.849	76.86499999999999	76.848	76.819	76.836	76.831	76.83	76.83	76.819	-1	-1	1	-1	-1	1	1	1	-1	1	1	1	1	-1	-1	1	-1	-1	1	-1	-0.011	-0.004	0.005	-0.007	-0.02	0.025	0.002	0.035	-0.001	0.019	0.011	0.019	0.017	-0.016	-0.028	0.018	-0.005	-0.001	0.001	-0.011	-2	-1	1	-1	-3	3	1	4	-1	2	2	2	2	-2	-3	2	-1	-1	1	-2	35.89271	37.22492	43.10683	37.98908	31.53033	38.12616	43.55709	50.04906	51.90339	52.3349	57.27567	61.49983	65.25897999999999	65.45132	64.68187	68.55938	67.54818	63.31821	67.70685	69.05173000000001	38.99231	38.45299	39.62503	38.46836	35.05725	42.41279	43.19424	50.90781	50.90781	54.82151	56.91475	60.42414	62.96446	58.74702	52.43977	55.39483	54.34936	54.13427	54.13427	51.64319	-0.47275	-0.2369	-0.2542	-0.38025	-0.7964	-0.4503	-0.322	0.0131	0	-0.07065	0.2352	0.4582	0.6474	0.42	0.378	0.3003	0.2424	0.34925	0.3045	0.2967	5	5	5	5	6	4	4	2	2	1	1	1	1	2	3	2	3	3	3	3	11	10	1.1	76.86499999999999	1	8	76.73699999999999	6	16	
