[09/21/2020 14:10:05 / FxUtilitiesController.php:326]
symbol	USDJPY
period	5
dp	dp_2__All_True
this file	[ea-6_tester-1].(20200918_084904).(tickets-data).log

combined file(this)	[ea-4_tester-1].(20200507_140530).(combined-data).(20200921_141005_518934).dat
dpath	C:\Users\iwabuchiken\AppData\Roaming\MetaQuotes\Terminal\34B08C83A5AAE27A4079DE708E60511E\MQL4\Files\Logs\20200918_084904[eap-2.id-1].[USDJPY-5].dir
order_type	sell
account : 	20118329

s.n.	ticket-num	curr.datetime	Close.-12	Close.-11	Close.-10	Close.-9	Close.-8	Close.-7	Close.-6	Close.-5	Close.-4	Close.-3	Close.-2	Close.-1	u/d.-12	u/d.-11	u/d.-10	u/d.-9	u/d.-8	u/d.-7	u/d.-6	u/d.-5	u/d.-4	u/d.-3	u/d.-2	u/d.-1	width.-12	width.-11	width.-10	width.-9	width.-8	width.-7	width.-6	width.-5	width.-4	width.-3	width.-2	width.-1	w-level.-12	w-level.-11	w-level.-10	w-level.-9	w-level.-8	w-level.-7	w-level.-6	w-level.-5	w-level.-4	w-level.-3	w-level.-2	w-level.-1	MFI.-12	MFI.-11	MFI.-10	MFI.-9	MFI.-8	MFI.-7	MFI.-6	MFI.-5	MFI.-4	MFI.-3	MFI.-2	MFI.-1	RSI.-12	RSI.-11	RSI.-10	RSI.-9	RSI.-8	RSI.-7	RSI.-6	RSI.-5	RSI.-4	RSI.-3	RSI.-2	RSI.-1	Force.-12	Force.-11	Force.-10	Force.-9	Force.-8	Force.-7	Force.-6	Force.-5	Force.-4	Force.-3	Force.-2	Force.-1	BB-loc.-12	BB-loc.-11	BB-loc.-10	BB-loc.-9	BB-loc.-8	BB-loc.-7	BB-loc.-6	BB-loc.-5	BB-loc.-4	BB-loc.-3	BB-loc.-2	BB-loc.-1	ticket	open-time	type	size	item	price	SL	TP	close-time	price	profit
27	28540513	2020.09.18 05:00:00	104.733	104.744	104.721	104.743	104.746	104.772	104.791	104.776	104.79	104.764	104.793	104.803	-1	1	-1	1	1	1	1	-1	1	-1	1	1	-0.013	0.012	-0.022	0.021	0.004	0.025	0.02	-0.016	0.015	-0.026	0.03	0.014	-2	2	-3	3	1	3	2	-2	2	-3	3	2	48.97721	52.06095	49.85265	52.54107	52.89876	53.81942	57.23648	56.3426	60.3054	60.08532	56.54531	62.40439	50.23377	51.81464	48.42872	51.6124	52.03741	55.59552	57.99268	55.50268	57.30375	53.10202	56.81938	58.027	0.01195	0.1785	0.08799999999999999	0.3809	0.133	0.4966	1.09275	0.88395	0.78085	0.5590000000000001	0.06975000000000001	0.9681999999999999	3	3	4	3	3	2	2	3	2	3	2	2	28540513	2020.09.18 05:00:01	sell	0.10	usdjpy	104.802	104.857	104.697	2020.09.18 05:15:24	104.857	-550
28	28540587	2020.09.18 05:05:00	104.744	104.721	104.743	104.746	104.772	104.791	104.776	104.79	104.764	104.793	104.803	104.79	1	-1	1	1	1	1	-1	1	-1	1	1	-1	0.012	-0.022	0.021	0.004	0.025	0.02	-0.016	0.015	-0.026	0.03	0.014	-0.012	2	-3	3	1	3	2	-2	2	-3	3	2	-2	52.06095	49.85265	52.54107	52.89876	53.81942	57.23648	56.3426	60.3054	60.08532	56.54531	62.40439	61.39077	51.81464	48.42872	51.6124	52.03741	55.59552	57.99268	55.50268	57.30375	53.10202	56.81938	58.027	55.88815	0.1785	0.08799999999999999	0.3809	0.133	0.4966	1.09275	0.88395	0.78085	0.5590000000000001	0.06975000000000001	0.9681999999999999	1.071	3	4	3	3	2	2	3	2	3	2	2	2	28540587	2020.09.18 05:05:06	sell	0.10	usdjpy	104.791	104.845	104.687	2020.09.18 05:15:11	104.845	-540
29	28540627	2020.09.18 05:10:00	104.721	104.743	104.746	104.772	104.791	104.776	104.79	104.764	104.793	104.803	104.79	104.791	-1	1	1	1	1	-1	1	-1	1	1	-1	1	-0.022	0.021	0.004	0.025	0.02	-0.016	0.015	-0.026	0.03	0.014	-0.012	0	-3	3	1	3	2	-2	2	-3	3	2	-2	-1	49.85265	52.54107	52.89876	53.81942	57.23648	56.3426	60.3054	60.08532	56.54531	62.40439	61.39077	55.5513	48.42872	51.6124	52.03741	55.59552	57.99268	55.50268	57.30375	53.10202	56.81938	58.027	55.88815	56.01941	0.08799999999999999	0.3809	0.133	0.4966	1.09275	0.88395	0.78085	0.5590000000000001	0.06975000000000001	0.9681999999999999	1.071	0.4199	4	3	3	2	2	3	2	3	2	2	2	2	28540627	2020.09.18 05:10:06	sell	0.10	usdjpy	104.792	104.847	104.689	2020.09.18 05:15:17	104.847	-550
30	28540696	2020.09.18 05:15:00	104.743	104.746	104.772	104.791	104.776	104.79	104.764	104.793	104.803	104.79	104.791	104.833	1	1	1	1	-1	1	-1	1	1	-1	1	1	0.021	0.004	0.025	0.02	-0.016	0.015	-0.026	0.03	0.014	-0.012	0	0.04	3	1	3	2	-2	2	-3	3	2	-2	-1	4	52.54107	52.89876	53.81942	57.23648	56.3426	60.3054	60.08532	56.54531	62.40439	61.39077	55.5513	55.56327	51.6124	52.03741	55.59552	57.99268	55.50268	57.30375	53.10202	56.81938	58.027	55.88815	56.01941	61.13269	0.3809	0.133	0.4966	1.09275	0.88395	0.78085	0.5590000000000001	0.06975000000000001	0.9681999999999999	1.071	0.4199	0.6	3	3	2	2	3	2	3	2	2	2	2	1	28540696	2020.09.18 05:15:12	sell	0.10	usdjpy	104.841	104.819	104.661	2020.09.18 09:19:48	104.819	220
31	28540827	2020.09.18 05:20:00	104.746	104.772	104.791	104.776	104.79	104.764	104.793	104.803	104.79	104.791	104.833	104.844	1	1	1	-1	1	-1	1	1	-1	1	1	1	0.004	0.025	0.02	-0.016	0.015	-0.026	0.03	0.014	-0.012	0	0.04	0.01	1	3	2	-2	2	-3	3	2	-2	-1	4	2	52.89876	53.81942	57.23648	56.3426	60.3054	60.08532	56.54531	62.40439	61.39077	55.5513	55.56327	60.14613	52.03741	55.59552	57.99268	55.50268	57.30375	53.10202	56.81938	58.027	55.88815	56.01941	61.13269	62.33978	0.133	0.4966	1.09275	0.88395	0.78085	0.5590000000000001	0.06975000000000001	0.9681999999999999	1.071	0.4199	0.6	0.81755	3	2	2	3	2	3	2	2	2	2	1	1	28540827	2020.09.18 05:20:01	sell	0.10	usdjpy	104.844	104.819	104.661	2020.09.18 09:19:48	104.819	250
32	28540858	2020.09.18 05:25:00	104.772	104.791	104.776	104.79	104.764	104.793	104.803	104.79	104.791	104.833	104.844	104.857	1	1	-1	1	-1	1	1	-1	1	1	1	1	0.025	0.02	-0.016	0.015	-0.026	0.03	0.014	-0.012	0	0.04	0.01	0.012	3	2	-2	2	-3	3	2	-2	-1	4	2	2	53.81942	57.23648	56.3426	60.3054	60.08532	56.54531	62.40439	61.39077	55.5513	55.56327	60.14613	59.75055	55.59552	57.99268	55.50268	57.30375	53.10202	56.81938	58.027	55.88815	56.01941	61.13269	62.33978	63.74066	0.4966	1.09275	0.88395	0.78085	0.5590000000000001	0.06975000000000001	0.9681999999999999	1.071	0.4199	0.6	0.81755	0.69525	2	2	3	2	3	2	2	2	2	1	1	1	28540858	2020.09.18 05:25:02	sell	0.10	usdjpy	104.856	104.819	104.661	2020.09.18 09:19:48	104.819	370
33	28540879	2020.09.18 05:30:00	104.791	104.776	104.79	104.764	104.793	104.803	104.79	104.791	104.833	104.844	104.857	104.855	1	-1	1	-1	1	1	-1	1	1	1	1	-1	0.02	-0.016	0.015	-0.026	0.03	0.014	-0.012	0	0.04	0.01	0.012	-0.001	2	-2	2	-3	3	2	-2	-1	4	2	2	-1	57.23648	56.3426	60.3054	60.08532	56.54531	62.40439	61.39077	55.5513	55.56327	60.14613	59.75055	58.18507	57.99268	55.50268	57.30375	53.10202	56.81938	58.027	55.88815	56.01941	61.13269	62.33978	63.74066	63.35899	1.09275	0.88395	0.78085	0.5590000000000001	0.06975000000000001	0.9681999999999999	1.071	0.4199	0.6	0.81755	0.69525	0.4644	2	3	2	3	2	2	2	2	1	1	1	2	28540879	2020.09.18 05:30:01	sell	0.10	usdjpy	104.856	104.819	104.661	2020.09.18 09:19:48	104.819	370
34	28540933	2020.09.18 05:35:00	104.776	104.79	104.764	104.793	104.803	104.79	104.791	104.833	104.844	104.857	104.855	104.836	-1	1	-1	1	1	-1	1	1	1	1	-1	-1	-0.016	0.015	-0.026	0.03	0.014	-0.012	0	0.04	0.01	0.012	-0.001	-0.02	-2	2	-3	3	2	-2	-1	4	2	2	-1	-3	56.3426	60.3054	60.08532	56.54531	62.40439	61.39077	55.5513	55.56327	60.14613	59.75055	58.18507	52.20678	55.50268	57.30375	53.10202	56.81938	58.027	55.88815	56.01941	61.13269	62.33978	63.74066	63.35899	59.77946	0.88395	0.78085	0.5590000000000001	0.06975000000000001	0.9681999999999999	1.071	0.4199	0.6	0.81755	0.69525	0.4644	0.24325	3	2	3	2	2	2	2	1	1	1	2	2	28540933	2020.09.18 05:35:01	sell	0.10	usdjpy	104.841	104.819	104.661	2020.09.18 09:19:48	104.819	220
35	28540970	2020.09.18 05:40:00	104.79	104.764	104.793	104.803	104.79	104.791	104.833	104.844	104.857	104.855	104.836	104.841	1	-1	1	1	-1	1	1	1	1	-1	-1	1	0.015	-0.026	0.03	0.014	-0.012	0	0.04	0.01	0.012	-0.001	-0.02	0.006	2	-3	3	2	-2	-1	4	2	2	-1	-3	1	60.3054	60.08532	56.54531	62.40439	61.39077	55.5513	55.56327	60.14613	59.75055	58.18507	52.20678	53.76241	57.30375	53.10202	56.81938	58.027	55.88815	56.01941	61.13269	62.33978	63.74066	63.35899	59.77946	60.3992	0.78085	0.5590000000000001	0.06975000000000001	0.9681999999999999	1.071	0.4199	0.6	0.81755	0.69525	0.4644	0.24325	0.8789	2	3	2	2	2	2	1	1	1	2	2	2	28540970	2020.09.18 05:40:01	sell	0.10	usdjpy	104.839	104.819	104.661	2020.09.18 09:19:48	104.819	200
36	28541008	2020.09.18 05:45:00	104.764	104.793	104.803	104.79	104.791	104.833	104.844	104.857	104.855	104.836	104.841	104.845	-1	1	1	-1	1	1	1	1	-1	-1	1	1	-0.026	0.03	0.014	-0.012	0	0.04	0.01	0.012	-0.001	-0.02	0.006	0.005	-3	3	2	-2	-1	4	2	2	-1	-3	1	1	60.08532	56.54531	62.40439	61.39077	55.5513	55.56327	60.14613	59.75055	58.18507	52.20678	53.76241	58.83299	53.10202	56.81938	58.027	55.88815	56.01941	61.13269	62.33978	63.74066	63.35899	59.77946	60.3992	60.90647	0.5590000000000001	0.06975000000000001	0.9681999999999999	1.071	0.4199	0.6	0.81755	0.69525	0.4644	0.24325	0.8789	0.7	3	2	2	2	2	1	1	1	2	2	2	2	28541008	2020.09.18 05:45:02	sell	0.10	usdjpy	104.846	104.819	104.661	2020.09.18 09:19:48	104.819	270
37	28541049	2020.09.18 05:50:00	104.793	104.803	104.79	104.791	104.833	104.844	104.857	104.855	104.836	104.841	104.845	104.857	1	1	-1	1	1	1	1	-1	-1	1	1	1	0.03	0.014	-0.012	0	0.04	0.01	0.012	-0.001	-0.02	0.006	0.005	0.008	3	2	-2	-1	4	2	2	-1	-3	1	1	1	56.54531	62.40439	61.39077	55.5513	55.56327	60.14613	59.75055	58.18507	52.20678	53.76241	58.83299	58.34716	56.81938	58.027	55.88815	56.01941	61.13269	62.33978	63.74066	63.35899	59.77946	60.3992	60.90647	62.42637	0.06975000000000001	0.9681999999999999	1.071	0.4199	0.6	0.81755	0.69525	0.4644	0.24325	0.8789	0.7	0.71755	2	2	2	2	1	1	1	2	2	2	2	2	28541049	2020.09.18 05:50:02	sell	0.10	usdjpy	104.853	104.819	104.661	2020.09.18 09:19:48	104.819	340
38	28541075	2020.09.18 05:55:00	104.803	104.79	104.791	104.833	104.844	104.857	104.855	104.836	104.841	104.845	104.857	104.85	1	-1	1	1	1	1	-1	-1	1	1	1	-1	0.014	-0.012	0	0.04	0.01	0.012	-0.001	-0.02	0.006	0.005	0.008	-0.006	2	-2	-1	4	2	2	-1	-3	1	1	1	-1	62.40439	61.39077	55.5513	55.56327	60.14613	59.75055	58.18507	52.20678	53.76241	58.83299	58.34716	59.10879	58.027	55.88815	56.01941	61.13269	62.33978	63.74066	63.35899	59.77946	60.3992	60.90647	62.42637	60.97083	0.9681999999999999	1.071	0.4199	0.6	0.81755	0.69525	0.4644	0.24325	0.8789	0.7	0.71755	1.11585	2	2	2	1	1	1	2	2	2	2	2	2	28541075	2020.09.18 05:55:12	sell	0.10	usdjpy	104.849	104.819	104.661	2020.09.18 09:19:48	104.819	300
39	28541095	2020.09.18 06:00:00	104.79	104.791	104.833	104.844	104.857	104.855	104.836	104.841	104.845	104.857	104.85	104.853	-1	1	1	1	1	-1	-1	1	1	1	-1	1	-0.012	0	0.04	0.01	0.012	-0.001	-0.02	0.006	0.005	0.008	-0.006	0.004	-2	-1	4	2	2	-1	-3	1	1	1	-1	1	61.39077	55.5513	55.56327	60.14613	59.75055	58.18507	52.20678	53.76241	58.83299	58.34716	59.10879	56.60448	55.88815	56.01941	61.13269	62.33978	63.74066	63.35899	59.77946	60.3992	60.90647	62.42637	60.97083	61.37709	1.071	0.4199	0.6	0.81755	0.69525	0.4644	0.24325	0.8789	0.7	0.71755	1.11585	0.473	2	2	1	1	1	2	2	2	2	2	2	2	28541095	2020.09.18 06:00:01	sell	0.10	usdjpy	104.858	104.819	104.661	2020.09.18 09:19:48	104.819	390
40	28541141	2020.09.18 06:05:00	104.791	104.833	104.844	104.857	104.855	104.836	104.841	104.845	104.857	104.85	104.853	104.835	1	1	1	1	-1	-1	1	1	1	-1	1	-1	0	0.04	0.01	0.012	-0.001	-0.02	0.006	0.005	0.008	-0.006	0.004	-0.021	-1	4	2	2	-1	-3	1	1	1	-1	1	-3	55.5513	55.56327	60.14613	59.75055	58.18507	52.20678	53.76241	58.83299	58.34716	59.10879	56.60448	53.02679	56.01941	61.13269	62.33978	63.74066	63.35899	59.77946	60.3992	60.90647	62.42637	60.97083	61.37709	57.59096	0.4199	0.6	0.81755	0.69525	0.4644	0.24325	0.8789	0.7	0.71755	1.11585	0.473	0.4895	2	1	1	1	2	2	2	2	2	2	2	3	28541141	2020.09.18 06:05:11	sell	0.10	usdjpy	104.841	104.819	104.661	2020.09.18 09:19:48	104.819	220
41	28541169	2020.09.18 06:10:00	104.833	104.844	104.857	104.855	104.836	104.841	104.845	104.857	104.85	104.853	104.835	104.824	1	1	1	-1	-1	1	1	1	-1	1	-1	-1	0.04	0.01	0.012	-0.001	-0.02	0.006	0.005	0.008	-0.006	0.004	-0.021	-0.013	4	2	2	-1	-3	1	1	1	-1	1	-3	-2	55.56327	60.14613	59.75055	58.18507	52.20678	53.76241	58.83299	58.34716	59.10879	56.60448	53.02679	49.394	61.13269	62.33978	63.74066	63.35899	59.77946	60.3992	60.90647	62.42637	60.97083	61.37709	57.59096	55.3929	0.6	0.81755	0.69525	0.4644	0.24325	0.8789	0.7	0.71755	1.11585	0.473	0.4895	0.1326	1	1	1	2	2	2	2	2	2	2	3	3	28541169	2020.09.18 06:10:01	sell	0.10	usdjpy	104.816	104.819	104.661	2020.09.18 09:19:48	104.819	-30
42	28541191	2020.09.18 06:15:00	104.844	104.857	104.855	104.836	104.841	104.845	104.857	104.85	104.853	104.835	104.824	104.818	1	1	-1	-1	1	1	1	-1	1	-1	-1	-1	0.01	0.012	-0.001	-0.02	0.006	0.005	0.008	-0.006	0.004	-0.021	-0.013	-0.002	2	2	-1	-3	1	1	1	-1	1	-3	-2	-1	60.14613	59.75055	58.18507	52.20678	53.76241	58.83299	58.34716	59.10879	56.60448	53.02679	49.394	44.25738	62.33978	63.74066	63.35899	59.77946	60.3992	60.90647	62.42637	60.97083	61.37709	57.59096	55.3929	54.20506	0.81755	0.69525	0.4644	0.24325	0.8789	0.7	0.71755	1.11585	0.473	0.4895	0.1326	0.10395	1	1	2	2	2	2	2	2	2	3	3	4	28541191	2020.09.18 06:15:01	sell	0.10	usdjpy	104.819	104.819	104.661	2020.09.18 09:19:48	104.819	0
43	28541227	2020.09.18 06:20:00	104.857	104.855	104.836	104.841	104.845	104.857	104.85	104.853	104.835	104.824	104.818	104.824	1	-1	-1	1	1	1	-1	1	-1	-1	-1	1	0.012	-0.001	-0.02	0.006	0.005	0.008	-0.006	0.004	-0.021	-0.013	-0.002	0.005	2	-1	-3	1	1	1	-1	1	-3	-2	-1	1	59.75055	58.18507	52.20678	53.76241	58.83299	58.34716	59.10879	56.60448	53.02679	49.394	44.25738	49.38959	63.74066	63.35899	59.77946	60.3992	60.90647	62.42637	60.97083	61.37709	57.59096	55.3929	54.20506	55.21595	0.69525	0.4644	0.24325	0.8789	0.7	0.71755	1.11585	0.473	0.4895	0.1326	0.10395	0.2448	1	2	2	2	2	2	2	2	3	3	4	4	28541227	2020.09.18 06:20:08	sell	0.10	usdjpy	104.823	104.819	104.661	2020.09.18 09:19:48	104.819	40
44	28541244	2020.09.18 06:25:00	104.855	104.836	104.841	104.845	104.857	104.85	104.853	104.835	104.824	104.818	104.824	104.823	-1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-0.001	-0.02	0.006	0.005	0.008	-0.006	0.004	-0.021	-0.013	-0.002	0.005	0	-1	-3	1	1	1	-1	1	-3	-2	-1	1	-1	58.18507	52.20678	53.76241	58.83299	58.34716	59.10879	56.60448	53.02679	49.394	44.25738	49.38959	45.59453	63.35899	59.77946	60.3992	60.90647	62.42637	60.97083	61.37709	57.59096	55.3929	54.20506	55.21595	55.00294	0.4644	0.24325	0.8789	0.7	0.71755	1.11585	0.473	0.4895	0.1326	0.10395	0.2448	0.08745	2	2	2	2	2	2	2	3	3	4	4	4	28541244	2020.09.18 06:25:26	sell	0.10	usdjpy	104.825	104.819	104.661	2020.09.18 09:19:48	104.819	60
45	28541265	2020.09.18 06:30:00	104.836	104.841	104.845	104.857	104.85	104.853	104.835	104.824	104.818	104.824	104.823	104.818	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-0.02	0.006	0.005	0.008	-0.006	0.004	-0.021	-0.013	-0.002	0.005	0	-0.006	-3	1	1	1	-1	1	-3	-2	-1	1	-1	-1	52.20678	53.76241	58.83299	58.34716	59.10879	56.60448	53.02679	49.394	44.25738	49.38959	45.59453	50.23673	59.77946	60.3992	60.90647	62.42637	60.97083	61.37709	57.59096	55.3929	54.20506	55.21595	55.00294	53.90839	0.24325	0.8789	0.7	0.71755	1.11585	0.473	0.4895	0.1326	0.10395	0.2448	0.08745	0.2457	2	2	2	2	2	2	3	3	4	4	4	4	28541265	2020.09.18 06:30:01	sell	0.10	usdjpy	104.824	104.819	104.661	2020.09.18 09:19:48	104.819	50
46	28541303	2020.09.18 06:35:00	104.841	104.845	104.857	104.85	104.853	104.835	104.824	104.818	104.824	104.823	104.818	104.818	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	0.006	0.005	0.008	-0.006	0.004	-0.021	-0.013	-0.002	0.005	0	-0.006	-0.004	1	1	1	-1	1	-3	-2	-1	1	-1	-1	-1	53.76241	58.83299	58.34716	59.10879	56.60448	53.02679	49.394	44.25738	49.38959	45.59453	50.23673	46.48471	60.3992	60.90647	62.42637	60.97083	61.37709	57.59096	55.3929	54.20506	55.21595	55.00294	53.90839	53.90839	0.8789	0.7	0.71755	1.11585	0.473	0.4895	0.1326	0.10395	0.2448	0.08745	0.2457	0.055	2	2	2	2	2	3	3	4	4	4	4	4	28541303	2020.09.18 06:35:30	sell	0.10	usdjpy	104.819	104.819	104.661	2020.09.18 09:19:48	104.819	0
47	28541345	2020.09.18 06:40:00	104.845	104.857	104.85	104.853	104.835	104.824	104.818	104.824	104.823	104.818	104.818	104.802	1	1	-1	1	-1	-1	-1	1	1	-1	-1	-1	0.005	0.008	-0.006	0.004	-0.021	-0.013	-0.002	0.005	0	-0.006	-0.004	-0.017	1	1	-1	1	-3	-2	-1	1	-1	-1	-1	-2	58.83299	58.34716	59.10879	56.60448	53.02679	49.394	44.25738	49.38959	45.59453	50.23673	46.48471	41.1874	60.90647	62.42637	60.97083	61.37709	57.59096	55.3929	54.20506	55.21595	55.00294	53.90839	53.90839	50.35535	0.7	0.71755	1.11585	0.473	0.4895	0.1326	0.10395	0.2448	0.08745	0.2457	0.055	-0.0023	2	2	2	2	3	3	4	4	4	4	4	5	28541345	2020.09.18 06:40:28	sell	0.10	usdjpy	104.802	104.856	104.698	2020.09.18 07:15:25	104.822	-200
48	28541368	2020.09.18 06:45:00	104.857	104.85	104.853	104.835	104.824	104.818	104.824	104.823	104.818	104.818	104.802	104.811	1	-1	1	-1	-1	-1	1	1	-1	-1	-1	1	0.008	-0.006	0.004	-0.021	-0.013	-0.002	0.005	0	-0.006	-0.004	-0.017	0.008999999999999999	1	-1	1	-3	-2	-1	1	-1	-1	-1	-2	1	58.34716	59.10879	56.60448	53.02679	49.394	44.25738	49.38959	45.59453	50.23673	46.48471	41.1874	47.23041	62.42637	60.97083	61.37709	57.59096	55.3929	54.20506	55.21595	55.00294	53.90839	53.90839	50.35535	52.21997	0.71755	1.11585	0.473	0.4895	0.1326	0.10395	0.2448	0.08745	0.2457	0.055	-0.0023	0.06195	2	2	2	3	3	4	4	4	4	4	5	5	28541368	2020.09.18 06:45:03	sell	0.10	usdjpy	104.813	104.819	104.661	2020.09.18 09:19:48	104.819	-60
49	28541398	2020.09.18 06:50:00	104.85	104.853	104.835	104.824	104.818	104.824	104.823	104.818	104.818	104.802	104.811	104.822	-1	1	-1	-1	-1	1	1	-1	-1	-1	1	1	-0.006	0.004	-0.021	-0.013	-0.002	0.005	0	-0.006	-0.004	-0.017	0.008999999999999999	0.008999999999999999	-1	1	-3	-2	-1	1	-1	-1	-1	-2	1	1	59.10879	56.60448	53.02679	49.394	44.25738	49.38959	45.59453	50.23673	46.48471	41.1874	47.23041	54.30133	60.97083	61.37709	57.59096	55.3929	54.20506	55.21595	55.00294	53.90839	53.90839	50.35535	52.21997	54.42236	1.11585	0.473	0.4895	0.1326	0.10395	0.2448	0.08745	0.2457	0.055	-0.0023	0.06195	0.1426	2	2	3	3	4	4	4	4	4	5	5	4	28541398	2020.09.18 06:50:02	sell	0.10	usdjpy	104.822	104.819	104.661	2020.09.18 09:19:48	104.819	30
50	28541429	2020.09.18 06:55:00	104.853	104.835	104.824	104.818	104.824	104.823	104.818	104.818	104.802	104.811	104.822	104.813	1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	0.004	-0.021	-0.013	-0.002	0.005	0	-0.006	-0.004	-0.017	0.008999999999999999	0.008999999999999999	-0.008999999999999999	1	-3	-2	-1	1	-1	-1	-1	-2	1	1	-1	56.60448	53.02679	49.394	44.25738	49.38959	45.59453	50.23673	46.48471	41.1874	47.23041	54.30133	49.01009	61.37709	57.59096	55.3929	54.20506	55.21595	55.00294	53.90839	53.90839	50.35535	52.21997	54.42236	52.34436	0.473	0.4895	0.1326	0.10395	0.2448	0.08745	0.2457	0.055	-0.0023	0.06195	0.1426	-0.067	2	3	3	4	4	4	4	4	5	5	4	5	28541429	2020.09.18 06:55:03	sell	0.10	usdjpy	104.812	104.819	104.661	2020.09.18 09:19:48	104.819	-70
51	28541460	2020.09.18 07:00:00	104.835	104.824	104.818	104.824	104.823	104.818	104.818	104.802	104.811	104.822	104.813	104.815	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	1	-0.021	-0.013	-0.002	0.005	0	-0.006	-0.004	-0.017	0.008999999999999999	0.008999999999999999	-0.008999999999999999	0.003	-3	-2	-1	1	-1	-1	-1	-2	1	1	-1	1	53.02679	49.394	44.25738	49.38959	45.59453	50.23673	46.48471	41.1874	47.23041	54.30133	49.01009	43.64367	57.59096	55.3929	54.20506	55.21595	55.00294	53.90839	53.90839	50.35535	52.21997	54.42236	52.34436	52.76624	0.4895	0.1326	0.10395	0.2448	0.08745	0.2457	0.055	-0.0023	0.06195	0.1426	-0.067	-0.1595	3	3	4	4	4	4	4	5	5	4	5	4	28541460	2020.09.18 07:00:01	sell	0.10	usdjpy	104.815	104.819	104.661	2020.09.18 09:19:48	104.819	-40
52	28541487	2020.09.18 07:05:00	104.824	104.818	104.824	104.823	104.818	104.818	104.802	104.811	104.822	104.813	104.815	104.807	-1	-1	1	1	-1	-1	-1	1	1	-1	1	-1	-0.013	-0.002	0.005	0	-0.006	-0.004	-0.017	0.008999999999999999	0.008999999999999999	-0.008999999999999999	0.003	-0.007	-2	-1	1	-1	-1	-1	-2	1	1	-1	1	-1	49.394	44.25738	49.38959	45.59453	50.23673	46.48471	41.1874	47.23041	54.30133	49.01009	43.64367	37.16642	55.3929	54.20506	55.21595	55.00294	53.90839	53.90839	50.35535	52.21997	54.42236	52.34436	52.76624	50.87011	0.1326	0.10395	0.2448	0.08745	0.2457	0.055	-0.0023	0.06195	0.1426	-0.067	-0.1595	-0.245	3	4	4	4	4	4	5	5	4	5	4	5	28541487	2020.09.18 07:05:08	sell	0.10	usdjpy	104.807	104.862	104.702	2020.09.18 07:25:16	104.821	-140
53	28541513	2020.09.18 07:10:00	104.818	104.824	104.823	104.818	104.818	104.802	104.811	104.822	104.813	104.815	104.807	104.833	-1	1	1	-1	-1	-1	1	1	-1	1	-1	1	-0.002	0.005	0	-0.006	-0.004	-0.017	0.008999999999999999	0.008999999999999999	-0.008999999999999999	0.003	-0.007	0.026	-1	1	-1	-1	-1	-2	1	1	-1	1	-1	3	44.25738	49.38959	45.59453	50.23673	46.48471	41.1874	47.23041	54.30133	49.01009	43.64367	37.16642	41.35851	54.20506	55.21595	55.00294	53.90839	53.90839	50.35535	52.21997	54.42236	52.34436	52.76624	50.87011	56.24864	0.10395	0.2448	0.08745	0.2457	0.055	-0.0023	0.06195	0.1426	-0.067	-0.1595	-0.245	-0.0605	4	4	4	4	4	5	5	4	5	4	5	3	28541513	2020.09.18 07:10:01	sell	0.10	usdjpy	104.833	104.819	104.661	2020.09.18 09:19:48	104.819	140
54	28541550	2020.09.18 07:15:00	104.824	104.823	104.818	104.818	104.802	104.811	104.822	104.813	104.815	104.807	104.833	104.817	1	1	-1	-1	-1	1	1	-1	1	-1	1	-1	0.005	0	-0.006	-0.004	-0.017	0.008999999999999999	0.008999999999999999	-0.008999999999999999	0.003	-0.007	0.026	-0.016	1	-1	-1	-1	-2	1	1	-1	1	-1	3	-2	49.38959	45.59453	50.23673	46.48471	41.1874	47.23041	54.30133	49.01009	43.64367	37.16642	41.35851	42.30872	55.21595	55.00294	53.90839	53.90839	50.35535	52.21997	54.42236	52.34436	52.76624	50.87011	56.24864	52.52388	0.2448	0.08745	0.2457	0.055	-0.0023	0.06195	0.1426	-0.067	-0.1595	-0.245	-0.0605	-0.09404999999999999	4	4	4	4	5	5	4	5	4	5	3	4	28541550	2020.09.18 07:15:10	sell	0.10	usdjpy	104.817	104.819	104.661	2020.09.18 09:19:48	104.819	-20
55	28541583	2020.09.18 07:20:00	104.823	104.818	104.818	104.802	104.811	104.822	104.813	104.815	104.807	104.833	104.817	104.802	1	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	0	-0.006	-0.004	-0.017	0.008999999999999999	0.008999999999999999	-0.008999999999999999	0.003	-0.007	0.026	-0.016	-0.015	-1	-1	-1	-2	1	1	-1	1	-1	3	-2	-2	45.59453	50.23673	46.48471	41.1874	47.23041	54.30133	49.01009	43.64367	37.16642	41.35851	42.30872	44.13403	55.00294	53.90839	53.90839	50.35535	52.21997	54.42236	52.34436	52.76624	50.87011	56.24864	52.52388	49.30208	0.08745	0.2457	0.055	-0.0023	0.06195	0.1426	-0.067	-0.1595	-0.245	-0.0605	-0.09404999999999999	-0.22425	4	4	4	5	5	4	5	4	5	3	4	5	28541583	2020.09.18 07:20:03	sell	0.10	usdjpy	104.804	104.860	104.698	2020.09.18 07:24:19	104.822	-180
