2016.11.07 15:40;USDJPY
no.;time;close;BB +2s
345;2016.10.18 06:00;103.881;104.30101657
346;2016.10.18 05:00;103.892;104.30307409
347;2016.10.18 04:00;103.87;104.3177628
348;2016.10.18 03:00;103.858;104.3109875
349;2016.10.18 02:00;103.836;104.32092063
350;2016.10.18 01:00;103.916;104.33797474
351;2016.10.18 00:00;103.954;104.33203576
352;2016.10.17 23:00;104.03;104.33386174
353;2016.10.17 22:00;103.965;104.33371206
354;2016.10.17 21:00;103.967;104.32349291
355;2016.10.17 20:00;104.106;104.31894743
356;2016.10.17 19:00;104.066;104.31890705
357;2016.10.17 18:00;104.122;104.34382908
358;2016.10.17 17:00;104.154;104.36727138
359;2016.10.17 16:00;104.153;104.38592414
360;2016.10.17 15:00;104.072;104.39346247
361;2016.10.17 14:00;104.239;104.40630087
362;2016.10.17 13:00;104.201;104.41899663
363;2016.10.17 12:00;104.208;104.41847056
364;2016.10.17 11:00;104.227;104.41811824
365;2016.10.17 10:00;104.096;104.43080906
366;2016.10.17 09:00;104.208;104.43426737
367;2016.10.17 08:00;104.042;104.43247629
368;2016.10.17 07:00;104.246;104.43756018
369;2016.10.17 06:00;104.334;104.45592318
370;2016.10.15 05:00;104.171;104.4495658
371;2016.10.15 04:00;104.23;104.46381155
372;2016.10.15 03:00;104.164;104.47578406
373;2016.10.15 02:00;104.063;104.49992075
374;2016.10.15 01:00;103.996;104.51546444
375;2016.10.15 00:00;104.115;104.52527833
376;2016.10.14 23:00;104.332;104.53212971
377;2016.10.14 22:00;104.335;104.50312206
378;2016.10.14 21:00;104.326;104.46446819
379;2016.10.14 20:00;104.264;104.41410327
380;2016.10.14 19:00;104.328;104.36743691
381;2016.10.14 18:00;104.338;104.31121578
382;2016.10.14 17:00;104.185;104.22779405
383;2016.10.14 16:00;104.2;104.16374015
384;2016.10.14 15:00;103.963;104.08977858
385;2016.10.14 14:00;104.037;104.06881918
386;2016.10.14 13:00;104.089;104.04029198
387;2016.10.14 12:00;103.985;104.04057253
388;2016.10.14 11:00;103.844;104.01918644
389;2016.10.14 10:00;103.863;104.0230579
390;2016.10.14 09:00;103.805;104.00848894
391;2016.10.14 08:00;103.726;104.00978741
392;2016.10.14 07:00;103.623;104.01945326
393;2016.10.14 06:00;103.662;104.02157669
394;2016.10.14 05:00;103.696;104.12709041
395;2016.10.14 04:00;103.61;104.31197261
396;2016.10.14 03:00;103.597;104.38457396
397;2016.10.14 02:00;103.582;104.4383098
398;2016.10.14 01:00;103.625;104.47847425
399;2016.10.14 00:00;103.619;104.50869534
400;2016.10.13 23:00;103.425;104.54022273
401;2016.10.13 22:00;103.497;104.54833468
402;2016.10.13 21:00;103.638;104.55470686
403;2016.10.13 20:00;103.794;104.57670283
404;2016.10.13 19:00;103.814;104.6227711
405;2016.10.13 18:00;103.891;104.61778887
406;2016.10.13 17:00;104.09;104.61869399
407;2016.10.13 16:00;103.869;104.61748084
408;2016.10.13 15:00;103.871;104.62504147
409;2016.10.13 14:00;103.722;104.64851698
410;2016.10.13 13:00;103.816;104.66329513
411;2016.10.13 12:00;103.829;104.68059464
412;2016.10.13 11:00;103.722;104.70258099
413;2016.10.13 10:00;104.248;104.71340014
414;2016.10.13 09:00;104.57;104.70565893
415;2016.10.13 08:00;104.303;104.63279183
416;2016.10.13 07:00;104.263;104.60821126
417;2016.10.13 06:00;104.236;104.57759437
418;2016.10.13 05:00;104.202;104.53634709
419;2016.10.13 04:00;104.253;104.49429055
420;2016.10.13 03:00;104.292;104.4469719
421;2016.10.13 02:00;104.31;104.37413909
422;2016.10.13 01:00;104.37;104.28230423
423;2016.10.13 00:00;104.476;104.15479652
424;2016.10.12 23:00;104.054;103.93868714
425;2016.10.12 22:00;103.871;103.84264857
426;2016.10.12 21:00;103.923;103.81270964
427;2016.10.12 20:00;103.753;103.72653602
428;2016.10.12 19:00;103.595;103.68581698
429;2016.10.12 18:00;103.579;103.68963702
430;2016.10.12 17:00;103.589;103.74121395
431;2016.10.12 16:00;103.528;103.76516299
432;2016.10.12 15:00;103.575;103.80456126
433;2016.10.12 14:00;103.553;103.82510012
434;2016.10.12 13:00;103.559;103.87833659
435;2016.10.12 12:00;103.435;103.92572734
436;2016.10.12 11:00;103.454;103.97627739
437;2016.10.12 10:00;103.584;104.01583405
438;2016.10.12 09:00;103.594;104.06836593
439;2016.10.12 08:00;103.355;104.10286406
440;2016.10.12 07:00;103.455;104.11399363
441;2016.10.12 06:00;103.551;104.13211172
442;2016.10.12 05:00;103.52;104.15833849
443;2016.10.12 04:00;103.461;104.17863621
444;2016.10.12 03:00;103.442;104.17291654
445;2016.10.12 02:00;103.224;104.16257194
446;2016.10.12 01:00;103.453;104.10704279
447;2016.10.12 00:00;103.365;104.08983406
448;2016.10.11 23:00;103.618;104.04426388
449;2016.10.11 22:00;103.805;104.03951505
450;2016.10.11 21:00;103.728;104.03791145
451;2016.10.11 20:00;103.785;104.03782976
452;2016.10.11 19:00;103.727;104.0392306
453;2016.10.11 18:00;103.88;104.04868515
454;2016.10.11 17:00;103.885;104.04170972
455;2016.10.11 16:00;103.922;104.0568346
456;2016.10.11 15:00;103.901;104.05682788
457;2016.10.11 14:00;103.992;104.05094741
458;2016.10.11 13:00;103.927;104.04589706
459;2016.10.11 12:00;103.847;104.05299123
460;2016.10.11 11:00;103.882;104.04611814
461;2016.10.11 10:00;103.938;104.02747011
462;2016.10.11 09:00;103.929;104.01230071
463;2016.10.11 08:00;103.702;103.98504337
464;2016.10.11 07:00;103.658;103.98662827
465;2016.10.11 06:00;103.633;103.97076921
466;2016.10.11 05:00;103.611;103.94530892
467;2016.10.11 04:00;103.651;103.91952658
468;2016.10.11 03:00;103.678;103.87835292
469;2016.10.11 02:00;103.74;103.82449431
470;2016.10.11 01:00;103.741;103.74898911
471;2016.10.11 00:00;103.664;103.66248347
472;2016.10.10 23:00;103.574;103.58038389
473;2016.10.10 22:00;103.622;103.50795197
474;2016.10.10 21:00;103.407;103.41047381
475;2016.10.10 20:00;103.394;103.35798645
476;2016.10.10 19:00;103.391;103.36704074
477;2016.10.10 18:00;103.206;103.31485565
478;2016.10.10 17:00;103.111;103.29690014
479;2016.10.10 16:00;103.18;103.33965791
480;2016.10.10 15:00;103.134;103.45093538
481;2016.10.10 14:00;102.935;103.56350061
482;2016.10.10 13:00;102.89;103.69245039
483;2016.10.10 12:00;102.857;103.79416988
484;2016.10.10 11:00;102.951;103.88189469
485;2016.10.10 10:00;103.024;103.98018025
486;2016.10.10 09:00;102.976;104.06571206
487;2016.10.10 08:00;103.029;104.11235622
488;2016.10.10 07:00;103.072;104.15407963
489;2016.10.10 06:00;103.128;104.18739124
490;2016.10.08 05:00;102.956;104.19490087
491;2016.10.08 04:00;102.96;104.19501136
492;2016.10.08 03:00;103.064;104.19093559
493;2016.10.08 02:00;103.164;104.21503223
494;2016.10.08 01:00;103.047;104.24128145
495;2016.10.08 00:00;103.426;104.23382758
496;2016.10.07 23:00;103.103;104.27475974
497;2016.10.07 22:00;102.964;104.27725526
498;2016.10.07 21:00;103.346;104.18367561
499;2016.10.07 20:00;103.62;104.14307231
500;2016.10.07 19:00;103.688;104.15078343
501;2016.10.07 18:00;103.811;104.14920847
502;2016.10.07 17:00;103.808;104.15771371
503;2016.10.07 16:00;103.835;104.15907547
504;2016.10.07 15:00;103.928;104.17039721
505;2016.10.07 14:00;103.929;104.18111248
506;2016.10.07 13:00;103.799;104.18894778
507;2016.10.07 12:00;103.805;104.19460772
508;2016.10.07 11:00;103.785;104.19508058
509;2016.10.07 10:00;103.572;104.20027258
510;2016.10.07 09:00;103.695;104.20540297
511;2016.10.07 08:00;103.753;104.21678474
512;2016.10.07 07:00;103.952;104.2315422
513;2016.10.07 06:00;103.973;104.22629974
514;2016.10.07 05:00;103.948;104.21883785
515;2016.10.07 04:00;104.06;104.20107052
516;2016.10.07 03:00;104.133;104.15885769
517;2016.10.07 02:00;104.034;104.08853018
518;2016.10.07 01:00;103.952;104.03067497
519;2016.10.07 00:00;104.021;103.9840201
520;2016.10.06 23:00;103.918;103.91128143
521;2016.10.06 22:00;103.974;103.86166486
522;2016.10.06 21:00;103.894;103.77384785
523;2016.10.06 20:00;103.65;103.69024882
524;2016.10.06 19:00;103.591;103.67485503
525;2016.10.06 18:00;103.566;103.67094114
526;2016.10.06 17:00;103.62;103.72520162
527;2016.10.06 16:00;103.688;103.76427896
528;2016.10.06 15:00;103.6;103.76998197
529;2016.10.06 14:00;103.521;103.76737545
530;2016.10.06 13:00;103.513;103.77363803
531;2016.10.06 12:00;103.456;103.80425932
532;2016.10.06 11:00;103.457;103.83680488
533;2016.10.06 10:00;103.383;103.83151061
534;2016.10.06 09:00;103.462;103.83600471
535;2016.10.06 08:00;103.448;103.82910984
536;2016.10.06 07:00;103.479;103.82412691
537;2016.10.06 06:00;103.523;103.80024779
538;2016.10.06 05:00;103.511;103.76501463
539;2016.10.06 04:00;103.577;103.72885678
540;2016.10.06 03:00;103.641;103.66603672
541;2016.10.06 02:00;103.527;103.57704638
542;2016.10.06 01:00;103.511;103.50137864
543;2016.10.06 00:00;103.524;103.41674311
544;2016.10.05 23:00;103.556;103.30884442
545;2016.10.05 22:00;103.146;103.14519446
546;2016.10.05 21:00;103.064;103.11388152
547;2016.10.05 20:00;103.06;103.09552779
548;2016.10.05 19:00;103.124;103.08510874
549;2016.10.05 18:00;103.076;103.03761846
550;2016.10.05 17:00;102.866;103.00616748
