2016.11.07 14:33;USDCHF
no.;time;high;BB.+2s
582;2016.10.14 09:33;0.97386;0.9744634
583;2016.10.14 08:33;0.97349;0.97430108
584;2016.10.14 07:33;0.97338;0.97419911
585;2016.10.14 06:33;0.97359;0.97410129
586;2016.10.14 05:33;0.97336;0.97394192
587;2016.10.14 04:33;0.97283;0.97380932
588;2016.10.14 03:33;0.97297;0.97374912
589;2016.10.14 02:33;0.97351;0.97378443
590;2016.10.14 01:33;0.9739;0.97358235
591;2016.10.14 00:33;0.97218;0.97320769
592;2016.10.13 23:33;0.97327;0.97321847
593;2016.10.13 22:33;0.97218;0.9729788
594;2016.10.13 21:33;0.97161;0.97294961
595;2016.10.13 20:33;0.9705;0.9731629
596;2016.10.13 19:33;0.97116;0.97340497
597;2016.10.13 18:33;0.97183;0.97340356
598;2016.10.13 17:33;0.97262;0.97346945
599;2016.10.13 16:33;0.97218;0.97396523
600;2016.10.13 15:33;0.97236;0.97437089
601;2016.10.13 14:33;0.97215;0.97439375
602;2016.10.13 13:33;0.97204;0.97450048
603;2016.10.13 12:33;0.97252;0.97468965
604;2016.10.13 11:33;0.97167;0.97505264
605;2016.10.13 10:33;0.97203;0.97528102
606;2016.10.13 09:33;0.97198;0.97538065
607;2016.10.13 08:33;0.97177;0.97535281
608;2016.10.13 07:33;0.97032;0.97526609
609;2016.10.13 06:33;0.97112;0.9752875
610;2016.10.13 05:33;0.9714;0.97514554
611;2016.10.13 04:33;0.97063;0.97496255
612;2016.10.13 03:33;0.97079;0.97482347
613;2016.10.13 02:33;0.97192;0.97463641
614;2016.10.13 01:33;0.96938;0.97424059
615;2016.10.13 00:33;0.96887;0.97412716
616;2016.10.12 23:33;0.97078;0.97404771
617;2016.10.12 22:33;0.97239;0.97374773
618;2016.10.12 21:33;0.97466;0.97311634
619;2016.10.12 20:33;0.97441;0.97199389
620;2016.10.12 19:33;0.97257;0.9708968
621;2016.10.12 18:33;0.9687;0.97002534
622;2016.10.12 17:33;0.96773;0.97036276
623;2016.10.12 16:33;0.9658;0.9709522
624;2016.10.12 15:33;0.966;0.97161737
625;2016.10.12 14:33;0.9658;0.97206931
626;2016.10.12 13:33;0.96609;0.97259146
627;2016.10.12 12:33;0.96621;0.97295638
628;2016.10.12 11:33;0.96594;0.97317832
629;2016.10.12 10:33;0.96679;0.97327944
630;2016.10.12 09:33;0.96613;0.97344613
631;2016.10.12 08:33;0.96621;0.97354745
632;2016.10.12 07:33;0.96607;0.97355157
633;2016.10.12 06:33;0.96613;0.9735078
634;2016.10.12 05:33;0.9668;0.9734549
635;2016.10.12 04:33;0.9662;0.97342869
636;2016.10.12 03:33;0.96551;0.97315642
637;2016.10.12 02:33;0.96745;0.97240267
638;2016.10.12 01:33;0.97001;0.97183731
639;2016.10.12 00:33;0.97082;0.97184576
640;2016.10.11 23:33;0.9695;0.97195228
641;2016.10.11 22:33;0.97033;0.97213072
642;2016.10.11 21:33;0.97105;0.97247101
643;2016.10.11 20:33;0.97154;0.97246962
644;2016.10.11 19:33;0.971;0.97248061
645;2016.10.11 18:33;0.97173;0.97247756
646;2016.10.11 17:33;0.97126;0.97242767
647;2016.10.11 16:33;0.97067;0.97242611
648;2016.10.11 15:33;0.97019;0.97245165
649;2016.10.11 14:33;0.97064;0.97263385
650;2016.10.11 13:33;0.97078;0.97278232
651;2016.10.11 12:33;0.9703;0.9727985
652;2016.10.11 11:33;0.97055;0.97277427
653;2016.10.11 10:33;0.9711;0.97275669
654;2016.10.11 09:33;0.97123;0.97278839
655;2016.10.11 08:33;0.97089;0.9727966
656;2016.10.11 07:33;0.97124;0.97279559
657;2016.10.11 06:33;0.97096;0.9728162
658;2016.10.11 05:33;0.97119;0.97282523
659;2016.10.11 04:33;0.97168;0.97283809
660;2016.10.11 03:33;0.97253;0.97280929
661;2016.10.11 02:33;0.97288;0.97265338
662;2016.10.11 01:33;0.971;0.97235619
663;2016.10.11 00:33;0.96995;0.9723528
664;2016.10.10 23:33;0.9709;0.97229066
665;2016.10.10 22:33;0.97129;0.97237885
666;2016.10.10 21:33;0.97124;0.9724619
667;2016.10.10 20:33;0.97133;0.97248345
668;2016.10.10 19:33;0.97251;0.97248605
669;2016.10.10 18:33;0.97238;0.97237661
670;2016.10.10 17:33;0.97146;0.97253471
671;2016.10.10 16:33;0.97138;0.97258846
672;2016.10.10 15:33;0.9712;0.97250486
673;2016.10.10 14:33;0.97175;0.97269882
674;2016.10.10 13:33;0.97147;0.97253021
675;2016.10.10 12:33;0.97092;0.97238414
676;2016.10.10 11:33;0.97056;0.97230435
677;2016.10.10 10:33;0.9707;0.97225838
678;2016.10.10 09:33;0.97059;0.97219183
679;2016.10.10 08:33;0.97079;0.97213969
680;2016.10.10 07:33;0.97036;0.97205995
681;2016.10.10 06:33;0.97038;0.97201635
682;2016.10.10 05:33;0.97074;0.97196424
683;2016.10.10 04:33;0.97089;0.97185694
684;2016.10.10 03:33;0.97189;0.97171301
685;2016.10.10 02:33;0.97198;0.97130575
686;2016.10.10 01:33;0.97025;0.97076798
687;2016.10.10 00:33;0.97027;0.97064306
688;2016.10.09 23:33;0.96937;0.97049733
689;2016.10.09 22:33;0.96796;0.97070811
690;2016.10.09 21:33;0.96859;0.97080053
691;2016.10.09 20:33;0.96981;0.97080043
692;2016.10.09 19:33;0.96745;0.97071095
693;2016.10.09 18:33;0.97019;0.97065728
694;2016.10.09 17:33;0.96979;0.97051868
695;2016.10.09 16:33;0.96967;0.97041723
696;2016.10.09 15:33;0.96971;0.97031573
697;2016.10.09 14:33;0.96953;0.97029709
698;2016.10.09 13:33;0.96986;0.97053951
699;2016.10.09 12:33;0.96984;0.97057437
700;2016.10.09 11:33;0.9691;0.97063341
701;2016.10.09 10:33;0.96904;0.97072387
702;2016.10.09 09:33;0.96915;0.97084481
703;2016.10.09 08:33;0.96903;0.97092641
704;2016.10.09 07:33;0.96888;0.97097318
705;2016.10.09 06:33;0.96858;0.97100081
706;2016.10.09 05:33;0.96888;0.97105688
707;2016.10.09 04:33;0.96883;0.97119148
708;2016.10.09 03:33;0.96683;0.97125585
709;2016.10.09 02:33;0.96717;0.97115579
710;2016.10.09 01:33;0.96856;0.97102691
711;2016.10.09 00:33;0.9682;0.97102275
712;2016.10.08 23:33;0.96811;0.97102975
713;2016.10.08 22:33;0.96766;0.97104424
714;2016.10.08 21:33;0.96892;0.97102394
715;2016.10.08 20:33;0.96794;0.97137654
716;2016.10.08 19:33;0.9696;0.97135949
717;2016.10.08 18:33;0.97067;0.97140908
718;2016.10.08 17:33;0.97005;0.97134949
719;2016.10.08 16:33;0.97016;0.97135587
720;2016.10.08 15:33;0.96984;0.97137377
721;2016.10.08 14:33;0.97003;0.97153764
722;2016.10.08 13:33;0.96987;0.9715358
723;2016.10.08 12:33;0.96956;0.97155044
724;2016.10.08 11:33;0.9693;0.97155821
725;2016.10.08 10:33;0.96953;0.9715318
726;2016.10.08 09:33;0.97022;0.97151747
727;2016.10.08 08:33;0.96975;0.97151431
728;2016.10.08 07:33;0.96982;0.9715348
729;2016.10.08 06:33;0.96962;0.97158255
730;2016.10.08 05:33;0.96931;0.97165198
731;2016.10.08 04:33;0.96998;0.97173568
732;2016.10.08 03:33;0.97035;0.97178754
733;2016.10.08 02:33;0.97097;0.97176101
734;2016.10.08 01:33;0.97177;0.97165516
735;2016.10.08 00:33;0.97131;0.97138279
736;2016.10.07 23:33;0.97061;0.97135662
737;2016.10.07 22:33;0.96969;0.9713427
738;2016.10.07 21:33;0.97017;0.97147139
739;2016.10.07 20:33;0.97039;0.97159333
740;2016.10.07 19:33;0.97128;0.97156018
741;2016.10.07 18:33;0.96995;0.97125464
742;2016.10.07 17:33;0.97029;0.97113633
743;2016.10.07 16:33;0.97033;0.97104729
744;2016.10.07 15:33;0.97017;0.9709379
745;2016.10.07 14:33;0.97015;0.97105755
746;2016.10.07 13:33;0.9701;0.97121774
747;2016.10.07 12:33;0.96943;0.97199201
748;2016.10.07 11:33;0.96915;0.97264977
749;2016.10.07 10:33;0.96887;0.97335
750;2016.10.07 09:33;0.96859;0.97407346
751;2016.10.07 08:33;0.9688;0.97468013
752;2016.10.07 07:33;0.96969;0.97502329
753;2016.10.07 06:33;0.96976;0.97545241
754;2016.10.07 05:33;0.96877;0.97582132
755;2016.10.07 04:33;0.96757;0.97620862
756;2016.10.07 03:33;0.96785;0.97644181
757;2016.10.07 02:33;0.9673;0.97672404
758;2016.10.07 01:33;0.96666;0.97701525
759;2016.10.07 00:33;0.96698;0.97739953
760;2016.10.06 23:33;0.96738;0.97761002
761;2016.10.06 22:33;0.96793;0.97755456
762;2016.10.06 21:33;0.96972;0.97758347
763;2016.10.06 20:33;0.96965;0.97772284
764;2016.10.06 19:33;0.97076;0.97765644
765;2016.10.06 18:33;0.97095;0.97755691
766;2016.10.06 17:33;0.97317;0.97756782
767;2016.10.06 16:33;0.97302;0.97782182
768;2016.10.06 15:33;0.9735;0.97798799
769;2016.10.06 14:33;0.97397;0.97825999
770;2016.10.06 13:33;0.97388;0.97909307
771;2016.10.06 12:33;0.97284;0.9799899
772;2016.10.06 11:33;0.97363;0.98062479
773;2016.10.06 10:33;0.97351;0.98084294
774;2016.10.06 09:33;0.97383;0.98087861
775;2016.10.06 08:33;0.97354;0.98095883
776;2016.10.06 07:33;0.97418;0.98092458
777;2016.10.06 06:33;0.97506;0.98091497
778;2016.10.06 05:33;0.97665;0.9809571
779;2016.10.06 04:33;0.9765;0.98107106
780;2016.10.06 03:33;0.97575;0.98116601
781;2016.10.06 02:33;0.97673;0.98114788
782;2016.10.06 01:33;0.97654;0.98120378
783;2016.10.06 00:33;0.97626;0.98123225
784;2016.10.05 23:33;0.9756;0.98116698
785;2016.10.05 22:33;0.97683;0.98089616
786;2016.10.05 21:33;0.97699;0.98082703
787;2016.10.05 20:33;0.97686;0.98071859
788;2016.10.05 19:33;0.97749;0.9805326
789;2016.10.05 18:33;0.97989;0.98043256
790;2016.10.05 17:33;0.98074;0.98036044
791;2016.10.05 16:33;0.98075;0.98015359
792;2016.10.05 15:33;0.97898;0.97987969
793;2016.10.05 14:33;0.97825;0.98002445
794;2016.10.05 13:33;0.97883;0.98002907
795;2016.10.05 12:33;0.97889;0.98026329
796;2016.10.05 11:33;0.97907;0.98046274
797;2016.10.05 10:33;0.97914;0.98072128
798;2016.10.05 09:33;0.97906;0.98090979
799;2016.10.05 08:33;0.97912;0.98114892
800;2016.10.05 07:33;0.97892;0.98133029
801;2016.10.05 06:33;0.97912;0.98144713
802;2016.10.05 05:33;0.97923;0.98152117
803;2016.10.05 04:33;0.97891;0.98159458
804;2016.10.05 03:33;0.97819;0.98169807
805;2016.10.05 02:33;0.9792;0.98175989
806;2016.10.05 01:33;0.9789;0.98178815
807;2016.10.05 00:33;0.97906;0.98186269
808;2016.10.04 23:33;0.97827;0.98191376
809;2016.10.04 22:33;0.97817;0.98193946
810;2016.10.04 21:33;0.9773;0.98193357
811;2016.10.04 20:33;0.97712;0.98181987
812;2016.10.04 19:33;0.97676;0.98166518
813;2016.10.04 18:33;0.97848;0.98124716
814;2016.10.04 17:33;0.98022;0.98113679
815;2016.10.04 16:33;0.9802;0.98115446
816;2016.10.04 15:33;0.98061;0.98116238
817;2016.10.04 14:33;0.98043;0.98114845
818;2016.10.04 13:33;0.98073;0.981136
819;2016.10.04 12:33;0.98056;0.98122462
820;2016.10.04 11:33;0.98018;0.98126097
821;2016.10.04 10:33;0.97997;0.98130233
822;2016.10.04 09:33;0.98004;0.98138311
823;2016.10.04 08:33;0.98021;0.98137344
824;2016.10.04 07:33;0.97998;0.98135061
825;2016.10.04 06:33;0.97968;0.98134058
826;2016.10.04 05:33;0.98012;0.98133974
827;2016.10.04 04:33;0.97996;0.98134852
828;2016.10.04 03:33;0.97988;0.98135954
829;2016.10.04 02:33;0.97969;0.98144395
830;2016.10.04 01:33;0.98003;0.98160932
831;2016.10.04 00:33;0.98079;0.98160485
832;2016.10.03 23:33;0.98131;0.98152511
833;2016.10.03 22:33;0.98105;0.98131359
834;2016.10.03 21:33;0.98049;0.98113436
835;2016.10.03 20:33;0.98037;0.98115958
836;2016.10.03 19:33;0.98048;0.98120478
837;2016.10.03 18:33;0.97992;0.98205559
838;2016.10.03 17:33;0.9788;0.98232025
839;2016.10.03 16:33;0.97891;0.98259112
840;2016.10.03 15:33;0.97893;0.98295376
841;2016.10.03 14:33;0.97857;0.98322062
842;2016.10.03 13:33;0.97932;0.98346827
843;2016.10.03 12:33;0.97987;0.98360095
844;2016.10.03 11:33;0.97976;0.9835517
845;2016.10.03 10:33;0.97963;0.98342024
846;2016.10.03 09:33;0.98022;0.98322518
847;2016.10.03 08:33;0.98012;0.98283803
848;2016.10.03 07:33;0.98072;0.9823652
849;2016.10.03 06:33;0.9812;0.98168885
850;2016.10.03 05:33;0.97993;0.98073763
851;2016.10.03 04:33;0.97914;0.97990832
852;2016.10.03 03:33;0.97958;0.97913771
853;2016.10.03 02:33;0.97936;0.97809273
854;2016.10.03 01:33;0.97805;0.97687084
855;2016.10.03 00:33;0.97771;0.97582066
856;2016.10.02 23:33;0.97406;0.97454742
857;2016.10.02 22:33;0.97498;0.97430348
858;2016.10.02 21:33;0.97469;0.97378008
859;2016.10.02 20:33;0.97344;0.97345132
860;2016.10.02 19:33;0.97313;0.97328337
861;2016.10.02 18:33;0.97261;0.97325104
862;2016.10.02 17:33;0.97208;0.97351348
863;2016.10.02 16:33;0.97203;0.97367088
864;2016.10.02 15:33;0.97191;0.97432244
865;2016.10.02 14:33;0.97171;0.97511408
866;2016.10.02 13:33;0.97171;0.97550055
867;2016.10.02 12:33;0.9717;0.97554644
868;2016.10.02 11:33;0.97121;0.9756176
869;2016.10.02 10:33;0.9713;0.97560829
870;2016.10.02 09:33;0.97191;0.97557738
871;2016.10.02 08:33;0.97179;0.97558886
872;2016.10.02 07:33;0.97175;0.97559082
873;2016.10.02 06:33;0.97167;0.97557757
874;2016.10.02 05:33;0.97128;0.97554712
875;2016.10.02 04:33;0.97247;0.97542899
876;2016.10.02 03:33;0.9716;0.97542206
877;2016.10.02 02:33;0.97267;0.97531713
878;2016.10.02 01:33;0.97368;0.97531127
879;2016.10.02 00:33;0.97258;0.97530533
880;2016.10.01 23:33;0.97298;0.97530956
881;2016.10.01 22:33;0.97379;0.97555055
882;2016.10.01 21:33;0.97331;0.9755555
883;2016.10.01 20:33;0.97519;0.97584059
884;2016.10.01 19:33;0.97611;0.97580019
885;2016.10.01 18:33;0.97517;0.97565009
886;2016.10.01 17:33;0.97321;0.97575691
887;2016.10.01 16:33;0.97359;0.97608703
888;2016.10.01 15:33;0.97313;0.97698491
889;2016.10.01 14:33;0.9729;0.97748778
890;2016.10.01 13:33;0.9732;0.97771504
891;2016.10.01 12:33;0.9733;0.97803511
892;2016.10.01 11:33;0.9733;0.97827941
893;2016.10.01 10:33;0.9734;0.97852408
894;2016.10.01 09:33;0.9729;0.97881136
895;2016.10.01 08:33;0.97325;0.97902157
896;2016.10.01 07:33;0.9734;0.979173
897;2016.10.01 06:33;0.97348;0.97926656
898;2016.10.01 05:33;0.97357;0.97929737
899;2016.10.01 04:33;0.97252;0.97935106
900;2016.10.01 03:33;0.97092;0.97929007
