[2020.11.30 10:07:54 / lib_ea_2.mqh:1962][lib_ea_2.mqh:1950] op_Post_Take_Position
[lib_ea_2.mqh:1955]
symbol	AUDJPY
period	5
dp	dp_2__All_True
this file	[ea-4_tester-1].(20201130_100754).(tickets-data).log

[2020.11.30 10:07:54 / lib_ea_2.mqh:2111]	ticket-num	curr.datetime	Close.-20	Close.-19	Close.-18	Close.-17	Close.-16	Close.-15	Close.-14	Close.-13	Close.-12	Close.-11	Close.-10	Close.-9	Close.-8	Close.-7	Close.-6	Close.-5	Close.-4	Close.-3	Close.-2	Close.-1	u/d.-20	u/d.-19	u/d.-18	u/d.-17	u/d.-16	u/d.-15	u/d.-14	u/d.-13	u/d.-12	u/d.-11	u/d.-10	u/d.-9	u/d.-8	u/d.-7	u/d.-6	u/d.-5	u/d.-4	u/d.-3	u/d.-2	u/d.-1	width.-20	width.-19	width.-18	width.-17	width.-16	width.-15	width.-14	width.-13	width.-12	width.-11	width.-10	width.-9	width.-8	width.-7	width.-6	width.-5	width.-4	width.-3	width.-2	width.-1	w-level.-20	w-level.-19	w-level.-18	w-level.-17	w-level.-16	w-level.-15	w-level.-14	w-level.-13	w-level.-12	w-level.-11	w-level.-10	w-level.-9	w-level.-8	w-level.-7	w-level.-6	w-level.-5	w-level.-4	w-level.-3	w-level.-2	w-level.-1	MFI.-20	MFI.-19	MFI.-18	MFI.-17	MFI.-16	MFI.-15	MFI.-14	MFI.-13	MFI.-12	MFI.-11	MFI.-10	MFI.-9	MFI.-8	MFI.-7	MFI.-6	MFI.-5	MFI.-4	MFI.-3	MFI.-2	MFI.-1	RSI.-20	RSI.-19	RSI.-18	RSI.-17	RSI.-16	RSI.-15	RSI.-14	RSI.-13	RSI.-12	RSI.-11	RSI.-10	RSI.-9	RSI.-8	RSI.-7	RSI.-6	RSI.-5	RSI.-4	RSI.-3	RSI.-2	RSI.-1	Force.-20	Force.-19	Force.-18	Force.-17	Force.-16	Force.-15	Force.-14	Force.-13	Force.-12	Force.-11	Force.-10	Force.-9	Force.-8	Force.-7	Force.-6	Force.-5	Force.-4	Force.-3	Force.-2	Force.-1	BB-loc.-20	BB-loc.-19	BB-loc.-18	BB-loc.-17	BB-loc.-16	BB-loc.-15	BB-loc.-14	BB-loc.-13	BB-loc.-12	BB-loc.-11	BB-loc.-10	BB-loc.-9	BB-loc.-8	BB-loc.-7	BB-loc.-6	BB-loc.-5	BB-loc.-4	BB-loc.-3	BB-loc.-2	BB-loc.-1	
[2020.11.30 12:29:42 / lib_ea_2.mqh:2416]	29297407	2020.11.30 05:30:00	76.857	76.89	76.85299999999999	76.831	76.84	76.809	76.806	76.8	76.822	76.83799999999999	76.83499999999999	76.78400000000001	76.76600000000001	76.8	76.827	76.807	76.803	76.77800000000001	76.779	76.745	1	1	-1	-1	1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	1	-1	0.013	0.037	-0.035	-0.021	0.008	-0.032	-0.001	-0.007	0.023	0.014	-0.004	-0.05	-0.019	0.035	0.026	-0.022	-0.003	-0.025	0.002	-0.032	2	4	-4	-3	1	-4	-1	-1	3	2	-1	-4	-2	4	3	-3	-1	-3	1	-4	40.11306	44.19354	44.59517	41.05647	41.55951	41.68548	38.12068	33.32441	39.40279	44.92903	43.44399	44.78653	46.71932	53.22409	53.44184	48.7064	42.99728	38.69782	34.08626	34.15692	44.08385	48.39739	44.35871	42.15687	43.36738	40.30886	40.02133	39.42922	42.70114	44.97656	44.62679	39.17503	37.47423	42.44274	46.02782	43.89592	43.47203	40.87514	41.02348	37.64336	-2.093	-0.9988	-1.17445	-1.4994	-0.7223000000000001	-1.2408	-1.1877	-1.22325	-0.8835	-0.6201	-1.1484	-1.3755	-0.66625	-0.6462	-0.4755	-0.6184500000000001	-0.882	-1.0309	-1.02675	-1.265	4	3	4	5	5	5	5	5	4	4	4	5	6	5	4	4	4	5	5	6	
[2020.11.30 12:34:45 / lib_ea_2.mqh:2416]	29297430	2020.11.30 05:35:00	76.89	76.85299999999999	76.831	76.84	76.809	76.806	76.8	76.822	76.83799999999999	76.83499999999999	76.78400000000001	76.76600000000001	76.8	76.827	76.807	76.803	76.77800000000001	76.779	76.745	76.751	1	-1	-1	1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	1	-1	1	0.037	-0.035	-0.021	0.008	-0.032	-0.001	-0.007	0.023	0.014	-0.004	-0.05	-0.019	0.035	0.026	-0.022	-0.003	-0.025	0.002	-0.032	0.007	4	-4	-3	1	-4	-1	-1	3	2	-1	-4	-2	4	3	-3	-1	-3	1	-4	1	44.19354	44.59517	41.05647	41.55951	41.68548	38.12068	33.32441	39.40279	44.92903	43.44399	44.78653	46.71932	53.22409	53.44184	48.7064	42.99728	38.69782	34.08626	34.15692	38.29374	48.39739	44.35871	42.15687	43.36738	40.30886	40.02133	39.42922	42.70114	44.97656	44.62679	39.17503	37.47423	42.44274	46.02782	43.89592	43.47203	40.87514	41.02348	37.64336	38.58338	-0.9988	-1.17445	-1.4994	-0.7223000000000001	-1.2408	-1.1877	-1.22325	-0.8835	-0.6201	-1.1484	-1.3755	-0.66625	-0.6462	-0.4755	-0.6184500000000001	-0.882	-1.0309	-1.02675	-1.265	-0.9222	3	4	5	5	5	5	5	4	4	4	5	6	5	4	4	4	5	5	6	5	
[2020.11.30 12:39:43 / lib_ea_2.mqh:2416]	29297450	2020.11.30 05:40:00	76.85299999999999	76.831	76.84	76.809	76.806	76.8	76.822	76.83799999999999	76.83499999999999	76.78400000000001	76.76600000000001	76.8	76.827	76.807	76.803	76.77800000000001	76.779	76.745	76.751	76.75	-1	-1	1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	1	-1	1	1	-0.035	-0.021	0.008	-0.032	-0.001	-0.007	0.023	0.014	-0.004	-0.05	-0.019	0.035	0.026	-0.022	-0.003	-0.025	0.002	-0.032	0.007	0.001	-4	-3	1	-4	-1	-1	3	2	-1	-4	-2	4	3	-3	-1	-3	1	-4	1	1	44.59517	41.05647	41.55951	41.68548	38.12068	33.32441	39.40279	44.92903	43.44399	44.78653	46.71932	53.22409	53.44184	48.7064	42.99728	38.69782	34.08626	34.15692	38.29374	37.55261	44.35871	42.15687	43.36738	40.30886	40.02133	39.42922	42.70114	44.97656	44.62679	39.17503	37.47423	42.44274	46.02782	43.89592	43.47203	40.87514	41.02348	37.64336	38.58338	38.48161	-1.17445	-1.4994	-0.7223000000000001	-1.2408	-1.1877	-1.22325	-0.8835	-0.6201	-1.1484	-1.3755	-0.66625	-0.6462	-0.4755	-0.6184500000000001	-0.882	-1.0309	-1.02675	-1.265	-0.9222	-1.183	4	5	5	5	5	5	4	4	4	5	6	5	4	4	4	5	5	6	5	5	
[2020.11.30 12:44:42 / lib_ea_2.mqh:2416]	29297476	2020.11.30 05:45:00	76.831	76.84	76.809	76.806	76.8	76.822	76.83799999999999	76.83499999999999	76.78400000000001	76.76600000000001	76.8	76.827	76.807	76.803	76.77800000000001	76.779	76.745	76.751	76.75	76.768	-1	1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	1	-1	1	1	1	-0.021	0.008	-0.032	-0.001	-0.007	0.023	0.014	-0.004	-0.05	-0.019	0.035	0.026	-0.022	-0.003	-0.025	0.002	-0.032	0.007	0.001	0.017	-3	1	-4	-1	-1	3	2	-1	-4	-2	4	3	-3	-1	-3	1	-4	1	1	2	41.05647	41.55951	41.68548	38.12068	33.32441	39.40279	44.92903	43.44399	44.78653	46.71932	53.22409	53.44184	48.7064	42.99728	38.69782	34.08626	34.15692	38.29374	37.55261	42.18951	42.15687	43.36738	40.30886	40.02133	39.42922	42.70114	44.97656	44.62679	39.17503	37.47423	42.44274	46.02782	43.89592	43.47203	40.87514	41.02348	37.64336	38.58338	38.48161	41.40982	-1.4994	-0.7223000000000001	-1.2408	-1.1877	-1.22325	-0.8835	-0.6201	-1.1484	-1.3755	-0.66625	-0.6462	-0.4755	-0.6184500000000001	-0.882	-1.0309	-1.02675	-1.265	-0.9222	-1.183	-0.7777500000000001	5	5	5	5	5	4	4	4	5	6	5	4	4	4	5	5	6	5	5	4	
[2020.11.30 12:49:45 / lib_ea_2.mqh:2416]	29297498	2020.11.30 05:50:00	76.84	76.809	76.806	76.8	76.822	76.83799999999999	76.83499999999999	76.78400000000001	76.76600000000001	76.8	76.827	76.807	76.803	76.77800000000001	76.779	76.745	76.751	76.75	76.768	76.76600000000001	1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	1	-1	1	1	1	-1	0.008	-0.032	-0.001	-0.007	0.023	0.014	-0.004	-0.05	-0.019	0.035	0.026	-0.022	-0.003	-0.025	0.002	-0.032	0.007	0.001	0.017	-0.002	1	-4	-1	-1	3	2	-1	-4	-2	4	3	-3	-1	-3	1	-4	1	1	2	-1	41.55951	41.68548	38.12068	33.32441	39.40279	44.92903	43.44399	44.78653	46.71932	53.22409	53.44184	48.7064	42.99728	38.69782	34.08626	34.15692	38.29374	37.55261	42.18951	46.63469	43.36738	40.30886	40.02133	39.42922	42.70114	44.97656	44.62679	39.17503	37.47423	42.44274	46.02782	43.89592	43.47203	40.87514	41.02348	37.64336	38.58338	38.48161	41.40982	41.18056	-0.7223000000000001	-1.2408	-1.1877	-1.22325	-0.8835	-0.6201	-1.1484	-1.3755	-0.66625	-0.6462	-0.4755	-0.6184500000000001	-0.882	-1.0309	-1.02675	-1.265	-0.9222	-1.183	-0.7777500000000001	-0.572	5	5	5	5	4	4	4	5	6	5	4	4	4	5	5	6	5	5	4	4	
[2020.11.30 12:55:00 / lib_ea_2.mqh:2416]	29297520	2020.11.30 05:55:00	76.809	76.806	76.8	76.822	76.83799999999999	76.83499999999999	76.78400000000001	76.76600000000001	76.8	76.827	76.807	76.803	76.77800000000001	76.779	76.745	76.751	76.75	76.768	76.76600000000001	76.779	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	1	-1	1	1	1	-1	1	-0.032	-0.001	-0.007	0.023	0.014	-0.004	-0.05	-0.019	0.035	0.026	-0.022	-0.003	-0.025	0.002	-0.032	0.007	0.001	0.017	-0.002	0.015	-4	-1	-1	3	2	-1	-4	-2	4	3	-3	-1	-3	1	-4	1	1	2	-1	2	41.68548	38.12068	33.32441	39.40279	44.92903	43.44399	44.78653	46.71932	53.22409	53.44184	48.7064	42.99728	38.69782	34.08626	34.15692	38.29374	37.55261	42.18951	46.63469	50.70744	40.30886	40.02133	39.42922	42.70114	44.97656	44.62679	39.17503	37.47423	42.44274	46.02782	43.89592	43.47203	40.87514	41.02348	37.64336	38.58338	38.48161	41.40982	41.18056	43.32733	-1.2408	-1.1877	-1.22325	-0.8835	-0.6201	-1.1484	-1.3755	-0.66625	-0.6462	-0.4755	-0.6184500000000001	-0.882	-1.0309	-1.02675	-1.265	-0.9222	-1.183	-0.7777500000000001	-0.572	-0.44835	5	5	5	4	4	4	5	6	5	4	4	4	5	5	6	5	5	4	4	4	
[2020.11.30 12:59:42 / lib_ea_2.mqh:2416]	29297546	2020.11.30 06:00:00	76.806	76.8	76.822	76.83799999999999	76.83499999999999	76.78400000000001	76.76600000000001	76.8	76.827	76.807	76.803	76.77800000000001	76.779	76.745	76.751	76.75	76.768	76.76600000000001	76.779	76.771	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	1	-1	1	1	1	-1	1	-1	-0.001	-0.007	0.023	0.014	-0.004	-0.05	-0.019	0.035	0.026	-0.022	-0.003	-0.025	0.002	-0.032	0.007	0.001	0.017	-0.002	0.015	-0.007	-1	-1	3	2	-1	-4	-2	4	3	-3	-1	-3	1	-4	1	1	2	-1	2	-1	38.12068	33.32441	39.40279	44.92903	43.44399	44.78653	46.71932	53.22409	53.44184	48.7064	42.99728	38.69782	34.08626	34.15692	38.29374	37.55261	42.18951	46.63469	50.70744	55.36871	40.02133	39.42922	42.70114	44.97656	44.62679	39.17503	37.47423	42.44274	46.02782	43.89592	43.47203	40.87514	41.02348	37.64336	38.58338	38.48161	41.40982	41.18056	43.32733	42.32664	-1.1877	-1.22325	-0.8835	-0.6201	-1.1484	-1.3755	-0.66625	-0.6462	-0.4755	-0.6184500000000001	-0.882	-1.0309	-1.02675	-1.265	-0.9222	-1.183	-0.7777500000000001	-0.572	-0.44835	-0.247	5	5	4	4	4	5	6	5	4	4	4	5	5	6	5	5	4	4	4	4	
[2020.11.30 13:04:46 / lib_ea_2.mqh:2416]	29297579	2020.11.30 06:05:00	76.8	76.822	76.83799999999999	76.83499999999999	76.78400000000001	76.76600000000001	76.8	76.827	76.807	76.803	76.77800000000001	76.779	76.745	76.751	76.75	76.768	76.76600000000001	76.779	76.771	76.759	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-0.007	0.023	0.014	-0.004	-0.05	-0.019	0.035	0.026	-0.022	-0.003	-0.025	0.002	-0.032	0.007	0.001	0.017	-0.002	0.015	-0.007	-0.013	-1	3	2	-1	-4	-2	4	3	-3	-1	-3	1	-4	1	1	2	-1	2	-1	-2	33.32441	39.40279	44.92903	43.44399	44.78653	46.71932	53.22409	53.44184	48.7064	42.99728	38.69782	34.08626	34.15692	38.29374	37.55261	42.18951	46.63469	50.70744	55.36871	56.54071	39.42922	42.70114	44.97656	44.62679	39.17503	37.47423	42.44274	46.02782	43.89592	43.47203	40.87514	41.02348	37.64336	38.58338	38.48161	41.40982	41.18056	43.32733	42.32664	40.8374	-1.22325	-0.8835	-0.6201	-1.1484	-1.3755	-0.66625	-0.6462	-0.4755	-0.6184500000000001	-0.882	-1.0309	-1.02675	-1.265	-0.9222	-1.183	-0.7777500000000001	-0.572	-0.44835	-0.247	-0.2867	5	4	4	4	5	6	5	4	4	4	5	5	6	5	5	4	4	4	4	4	
[2020.11.30 13:09:42 / lib_ea_2.mqh:2416]	29297603	2020.11.30 06:10:00	76.822	76.83799999999999	76.83499999999999	76.78400000000001	76.76600000000001	76.8	76.827	76.807	76.803	76.77800000000001	76.779	76.745	76.751	76.75	76.768	76.76600000000001	76.779	76.771	76.759	76.721	1	1	-1	-1	-1	1	1	-1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	0.023	0.014	-0.004	-0.05	-0.019	0.035	0.026	-0.022	-0.003	-0.025	0.002	-0.032	0.007	0.001	0.017	-0.002	0.015	-0.007	-0.013	-0.037	3	2	-1	-4	-2	4	3	-3	-1	-3	1	-4	1	1	2	-1	2	-1	-2	-4	39.40279	44.92903	43.44399	44.78653	46.71932	53.22409	53.44184	48.7064	42.99728	38.69782	34.08626	34.15692	38.29374	37.55261	42.18951	46.63469	50.70744	55.36871	56.54071	56.18235	42.70114	44.97656	44.62679	39.17503	37.47423	42.44274	46.02782	43.89592	43.47203	40.87514	41.02348	37.64336	38.58338	38.48161	41.40982	41.18056	43.32733	42.32664	40.8374	36.55068	-0.8835	-0.6201	-1.1484	-1.3755	-0.66625	-0.6462	-0.4755	-0.6184500000000001	-0.882	-1.0309	-1.02675	-1.265	-0.9222	-1.183	-0.7777500000000001	-0.572	-0.44835	-0.247	-0.2867	-1.03095	4	4	4	5	6	5	4	4	4	5	5	6	5	5	4	4	4	4	4	5	
[2020.11.30 13:14:42 / lib_ea_2.mqh:2416]	29297624	2020.11.30 06:15:00	76.83799999999999	76.83499999999999	76.78400000000001	76.76600000000001	76.8	76.827	76.807	76.803	76.77800000000001	76.779	76.745	76.751	76.75	76.768	76.76600000000001	76.779	76.771	76.759	76.721	76.73	1	-1	-1	-1	1	1	-1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	0.014	-0.004	-0.05	-0.019	0.035	0.026	-0.022	-0.003	-0.025	0.002	-0.032	0.007	0.001	0.017	-0.002	0.015	-0.007	-0.013	-0.037	0.01	2	-1	-4	-2	4	3	-3	-1	-3	1	-4	1	1	2	-1	2	-1	-2	-4	2	44.92903	43.44399	44.78653	46.71932	53.22409	53.44184	48.7064	42.99728	38.69782	34.08626	34.15692	38.29374	37.55261	42.18951	46.63469	50.70744	55.36871	56.54071	56.18235	50.09933	44.97656	44.62679	39.17503	37.47423	42.44274	46.02782	43.89592	43.47203	40.87514	41.02348	37.64336	38.58338	38.48161	41.40982	41.18056	43.32733	42.32664	40.8374	36.55068	38.1688	-0.6201	-1.1484	-1.3755	-0.66625	-0.6462	-0.4755	-0.6184500000000001	-0.882	-1.0309	-1.02675	-1.265	-0.9222	-1.183	-0.7777500000000001	-0.572	-0.44835	-0.247	-0.2867	-1.03095	-1.0258	4	4	5	6	5	4	4	4	5	5	6	5	5	4	4	4	4	4	5	5	
[2020.11.30 13:19:42 / lib_ea_2.mqh:2416]	29297650	2020.11.30 06:20:00	76.83499999999999	76.78400000000001	76.76600000000001	76.8	76.827	76.807	76.803	76.77800000000001	76.779	76.745	76.751	76.75	76.768	76.76600000000001	76.779	76.771	76.759	76.721	76.73	76.73399999999999	-1	-1	-1	1	1	-1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-0.004	-0.05	-0.019	0.035	0.026	-0.022	-0.003	-0.025	0.002	-0.032	0.007	0.001	0.017	-0.002	0.015	-0.007	-0.013	-0.037	0.01	0.004	-1	-4	-2	4	3	-3	-1	-3	1	-4	1	1	2	-1	2	-1	-2	-4	2	1	43.44399	44.78653	46.71932	53.22409	53.44184	48.7064	42.99728	38.69782	34.08626	34.15692	38.29374	37.55261	42.18951	46.63469	50.70744	55.36871	56.54071	56.18235	50.09933	48.94244	44.62679	39.17503	37.47423	42.44274	46.02782	43.89592	43.47203	40.87514	41.02348	37.64336	38.58338	38.48161	41.40982	41.18056	43.32733	42.32664	40.8374	36.55068	38.1688	38.89781	-1.1484	-1.3755	-0.66625	-0.6462	-0.4755	-0.6184500000000001	-0.882	-1.0309	-1.02675	-1.265	-0.9222	-1.183	-0.7777500000000001	-0.572	-0.44835	-0.247	-0.2867	-1.03095	-1.0258	-0.7124	4	5	6	5	4	4	4	5	5	6	5	5	4	4	4	4	4	5	5	5	
[2020.11.30 13:24:43 / lib_ea_2.mqh:2416]	29297669	2020.11.30 06:25:00	76.78400000000001	76.76600000000001	76.8	76.827	76.807	76.803	76.77800000000001	76.779	76.745	76.751	76.75	76.768	76.76600000000001	76.779	76.771	76.759	76.721	76.73	76.73399999999999	76.75	-1	-1	1	1	-1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	1	-0.05	-0.019	0.035	0.026	-0.022	-0.003	-0.025	0.002	-0.032	0.007	0.001	0.017	-0.002	0.015	-0.007	-0.013	-0.037	0.01	0.004	0.016	-4	-2	4	3	-3	-1	-3	1	-4	1	1	2	-1	2	-1	-2	-4	2	1	2	44.78653	46.71932	53.22409	53.44184	48.7064	42.99728	38.69782	34.08626	34.15692	38.29374	37.55261	42.18951	46.63469	50.70744	55.36871	56.54071	56.18235	50.09933	48.94244	47.6409	39.17503	37.47423	42.44274	46.02782	43.89592	43.47203	40.87514	41.02348	37.64336	38.58338	38.48161	41.40982	41.18056	43.32733	42.32664	40.8374	36.55068	38.1688	38.89781	41.78767	-1.3755	-0.66625	-0.6462	-0.4755	-0.6184500000000001	-0.882	-1.0309	-1.02675	-1.265	-0.9222	-1.183	-0.7777500000000001	-0.572	-0.44835	-0.247	-0.2867	-1.03095	-1.0258	-0.7124	-0.66725	5	6	5	4	4	4	5	5	6	5	5	4	4	4	4	4	5	5	5	4	
[2020.11.30 13:29:42 / lib_ea_2.mqh:2416]	29297684	2020.11.30 06:30:00	76.76600000000001	76.8	76.827	76.807	76.803	76.77800000000001	76.779	76.745	76.751	76.75	76.768	76.76600000000001	76.779	76.771	76.759	76.721	76.73	76.73399999999999	76.75	76.747	-1	1	1	-1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	1	-1	-0.019	0.035	0.026	-0.022	-0.003	-0.025	0.002	-0.032	0.007	0.001	0.017	-0.002	0.015	-0.007	-0.013	-0.037	0.01	0.004	0.016	-0.004	-2	4	3	-3	-1	-3	1	-4	1	1	2	-1	2	-1	-2	-4	2	1	2	-1	46.71932	53.22409	53.44184	48.7064	42.99728	38.69782	34.08626	34.15692	38.29374	37.55261	42.18951	46.63469	50.70744	55.36871	56.54071	56.18235	50.09933	48.94244	47.6409	52.81172	37.47423	42.44274	46.02782	43.89592	43.47203	40.87514	41.02348	37.64336	38.58338	38.48161	41.40982	41.18056	43.32733	42.32664	40.8374	36.55068	38.1688	38.89781	41.78767	41.4012	-0.66625	-0.6462	-0.4755	-0.6184500000000001	-0.882	-1.0309	-1.02675	-1.265	-0.9222	-1.183	-0.7777500000000001	-0.572	-0.44835	-0.247	-0.2867	-1.03095	-1.0258	-0.7124	-0.66725	-0.28675	6	5	4	4	4	5	5	6	5	5	4	4	4	4	4	5	5	5	4	4	
[2020.11.30 13:34:44 / lib_ea_2.mqh:2416]	29297703	2020.11.30 06:35:00	76.8	76.827	76.807	76.803	76.77800000000001	76.779	76.745	76.751	76.75	76.768	76.76600000000001	76.779	76.771	76.759	76.721	76.73	76.73399999999999	76.75	76.747	76.77500000000001	1	1	-1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	1	-1	1	0.035	0.026	-0.022	-0.003	-0.025	0.002	-0.032	0.007	0.001	0.017	-0.002	0.015	-0.007	-0.013	-0.037	0.01	0.004	0.016	-0.004	0.027	4	3	-3	-1	-3	1	-4	1	1	2	-1	2	-1	-2	-4	2	1	2	-1	3	53.22409	53.44184	48.7064	42.99728	38.69782	34.08626	34.15692	38.29374	37.55261	42.18951	46.63469	50.70744	55.36871	56.54071	56.18235	50.09933	48.94244	47.6409	52.81172	58.04163	42.44274	46.02782	43.89592	43.47203	40.87514	41.02348	37.64336	38.58338	38.48161	41.40982	41.18056	43.32733	42.32664	40.8374	36.55068	38.1688	38.89781	41.78767	41.4012	46.28205	-0.6462	-0.4755	-0.6184500000000001	-0.882	-1.0309	-1.02675	-1.265	-0.9222	-1.183	-0.7777500000000001	-0.572	-0.44835	-0.247	-0.2867	-1.03095	-1.0258	-0.7124	-0.66725	-0.28675	0.09585	5	4	4	4	5	5	6	5	5	4	4	4	4	4	5	5	5	4	4	3	
[2020.11.30 13:39:46 / lib_ea_2.mqh:2416]	29297726	2020.11.30 06:35:00	76.8	76.827	76.807	76.803	76.77800000000001	76.779	76.745	76.751	76.75	76.768	76.76600000000001	76.779	76.771	76.759	76.721	76.73	76.73399999999999	76.75	76.747	76.77500000000001	1	1	-1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	1	-1	1	0.035	0.026	-0.022	-0.003	-0.025	0.002	-0.032	0.007	0.001	0.017	-0.002	0.015	-0.007	-0.013	-0.037	0.01	0.004	0.016	-0.004	0.027	4	3	-3	-1	-3	1	-4	1	1	2	-1	2	-1	-2	-4	2	1	2	-1	3	53.22409	53.44184	48.7064	42.99728	38.69782	34.08626	34.15692	38.29374	37.55261	42.18951	46.63469	50.70744	55.36871	56.54071	56.18235	50.09933	48.94244	47.6409	52.81172	58.04163	42.44274	46.02782	43.89592	43.47203	40.87514	41.02348	37.64336	38.58338	38.48161	41.40982	41.18056	43.32733	42.32664	40.8374	36.55068	38.1688	38.89781	41.78767	41.4012	46.28205	-0.6462	-0.4755	-0.6184500000000001	-0.882	-1.0309	-1.02675	-1.265	-0.9222	-1.183	-0.7777500000000001	-0.572	-0.44835	-0.247	-0.2867	-1.03095	-1.0258	-0.7124	-0.66725	-0.28675	0.09585	5	4	4	4	5	5	6	5	5	4	4	4	4	4	5	5	5	4	4	3	
[2020.11.30 13:44:59 / lib_ea_2.mqh:2416]	29297751	2020.11.30 06:45:00	76.807	76.803	76.77800000000001	76.779	76.745	76.751	76.75	76.768	76.76600000000001	76.779	76.771	76.759	76.721	76.73	76.73399999999999	76.75	76.747	76.77500000000001	76.78400000000001	76.788	-1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	1	-1	1	1	1	-0.022	-0.003	-0.025	0.002	-0.032	0.007	0.001	0.017	-0.002	0.015	-0.007	-0.013	-0.037	0.01	0.004	0.016	-0.004	0.027	0.008999999999999999	0	-3	-1	-3	1	-4	1	1	2	-1	2	-1	-2	-4	2	1	2	-1	3	1	-1	48.7064	42.99728	38.69782	34.08626	34.15692	38.29374	37.55261	42.18951	46.63469	50.70744	55.36871	56.54071	56.18235	50.09933	48.94244	47.6409	52.81172	58.04163	55.68758	54.519	43.89592	43.47203	40.87514	41.02348	37.64336	38.58338	38.48161	41.40982	41.18056	43.32733	42.32664	40.8374	36.55068	38.1688	38.89781	41.78767	41.4012	46.28205	47.75442	48.41589	-0.6184500000000001	-0.882	-1.0309	-1.02675	-1.265	-0.9222	-1.183	-0.7777500000000001	-0.572	-0.44835	-0.247	-0.2867	-1.03095	-1.0258	-0.7124	-0.66725	-0.28675	0.09585	-0.1176	-0.429	4	4	5	5	6	5	5	4	4	4	4	4	5	5	5	4	4	3	3	2	
[2020.11.30 13:49:58 / lib_ea_2.mqh:2416]	29297772	2020.11.30 06:50:00	76.803	76.77800000000001	76.779	76.745	76.751	76.75	76.768	76.76600000000001	76.779	76.771	76.759	76.721	76.73	76.73399999999999	76.75	76.747	76.77500000000001	76.78400000000001	76.788	76.77800000000001	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	1	-1	1	1	1	-1	-0.003	-0.025	0.002	-0.032	0.007	0.001	0.017	-0.002	0.015	-0.007	-0.013	-0.037	0.01	0.004	0.016	-0.004	0.027	0.008999999999999999	0	-0.011	-1	-3	1	-4	1	1	2	-1	2	-1	-2	-4	2	1	2	-1	3	1	-1	-2	42.99728	38.69782	34.08626	34.15692	38.29374	37.55261	42.18951	46.63469	50.70744	55.36871	56.54071	56.18235	50.09933	48.94244	47.6409	52.81172	58.04163	55.68758	54.519	55.91751	43.47203	40.87514	41.02348	37.64336	38.58338	38.48161	41.40982	41.18056	43.32733	42.32664	40.8374	36.55068	38.1688	38.89781	41.78767	41.4012	46.28205	47.75442	48.41589	46.8548	-0.882	-1.0309	-1.02675	-1.265	-0.9222	-1.183	-0.7777500000000001	-0.572	-0.44835	-0.247	-0.2867	-1.03095	-1.0258	-0.7124	-0.66725	-0.28675	0.09585	-0.1176	-0.429	-0.18125	4	5	5	6	5	5	4	4	4	4	4	5	5	5	4	4	3	3	2	3	
[2020.11.30 13:54:44 / lib_ea_2.mqh:2416]	29297798	2020.11.30 06:55:00	76.77800000000001	76.779	76.745	76.751	76.75	76.768	76.76600000000001	76.779	76.771	76.759	76.721	76.73	76.73399999999999	76.75	76.747	76.77500000000001	76.78400000000001	76.788	76.77800000000001	76.804	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	1	-1	1	1	1	-1	1	-0.025	0.002	-0.032	0.007	0.001	0.017	-0.002	0.015	-0.007	-0.013	-0.037	0.01	0.004	0.016	-0.004	0.027	0.008999999999999999	0	-0.011	0.026	-3	1	-4	1	1	2	-1	2	-1	-2	-4	2	1	2	-1	3	1	-1	-2	3	38.69782	34.08626	34.15692	38.29374	37.55261	42.18951	46.63469	50.70744	55.36871	56.54071	56.18235	50.09933	48.94244	47.6409	52.81172	58.04163	55.68758	54.519	55.91751	63.22507	40.87514	41.02348	37.64336	38.58338	38.48161	41.40982	41.18056	43.32733	42.32664	40.8374	36.55068	38.1688	38.89781	41.78767	41.4012	46.28205	47.75442	48.41589	46.8548	51.1643	-1.0309	-1.02675	-1.265	-0.9222	-1.183	-0.7777500000000001	-0.572	-0.44835	-0.247	-0.2867	-1.03095	-1.0258	-0.7124	-0.66725	-0.28675	0.09585	-0.1176	-0.429	-0.18125	0.0146	5	5	6	5	5	4	4	4	4	4	5	5	5	4	4	3	3	2	3	2	
