[2020.11.27 11:52:55 / lib_ea_2.mqh:2506][lib_ea_2.mqh:2494] op_Post_Take_Position
[lib_ea_2.mqh:2499]
symbol	AUDJPY
period	5
dp	dp_2__All_True
this file	[ea-4_tester-1].(20201127_115255).(tickets-data).log

[2020.11.27 11:52:55 / lib_ea_2.mqh:2694]	ticket-num	curr.datetime	Close.-20	Close.-19	Close.-18	Close.-17	Close.-16	Close.-15	Close.-14	Close.-13	Close.-12	Close.-11	Close.-10	Close.-9	Close.-8	Close.-7	Close.-6	Close.-5	Close.-4	Close.-3	Close.-2	Close.-1	u/d.-20	u/d.-19	u/d.-18	u/d.-17	u/d.-16	u/d.-15	u/d.-14	u/d.-13	u/d.-12	u/d.-11	u/d.-10	u/d.-9	u/d.-8	u/d.-7	u/d.-6	u/d.-5	u/d.-4	u/d.-3	u/d.-2	u/d.-1	width.-20	width.-19	width.-18	width.-17	width.-16	width.-15	width.-14	width.-13	width.-12	width.-11	width.-10	width.-9	width.-8	width.-7	width.-6	width.-5	width.-4	width.-3	width.-2	width.-1	w-level.-20	w-level.-19	w-level.-18	w-level.-17	w-level.-16	w-level.-15	w-level.-14	w-level.-13	w-level.-12	w-level.-11	w-level.-10	w-level.-9	w-level.-8	w-level.-7	w-level.-6	w-level.-5	w-level.-4	w-level.-3	w-level.-2	w-level.-1	MFI.-20	MFI.-19	MFI.-18	MFI.-17	MFI.-16	MFI.-15	MFI.-14	MFI.-13	MFI.-12	MFI.-11	MFI.-10	MFI.-9	MFI.-8	MFI.-7	MFI.-6	MFI.-5	MFI.-4	MFI.-3	MFI.-2	MFI.-1	RSI.-20	RSI.-19	RSI.-18	RSI.-17	RSI.-16	RSI.-15	RSI.-14	RSI.-13	RSI.-12	RSI.-11	RSI.-10	RSI.-9	RSI.-8	RSI.-7	RSI.-6	RSI.-5	RSI.-4	RSI.-3	RSI.-2	RSI.-1	Force.-20	Force.-19	Force.-18	Force.-17	Force.-16	Force.-15	Force.-14	Force.-13	Force.-12	Force.-11	Force.-10	Force.-9	Force.-8	Force.-7	Force.-6	Force.-5	Force.-4	Force.-3	Force.-2	Force.-1	BB-loc.-20	BB-loc.-19	BB-loc.-18	BB-loc.-17	BB-loc.-16	BB-loc.-15	BB-loc.-14	BB-loc.-13	BB-loc.-12	BB-loc.-11	BB-loc.-10	BB-loc.-9	BB-loc.-8	BB-loc.-7	BB-loc.-6	BB-loc.-5	BB-loc.-4	BB-loc.-3	BB-loc.-2	BB-loc.-1	num-up-bars	num-down-bars	up/down-ratio	price-max	BB.loc	prev-N-bar	price-min	BB.loc	prev-N-bar	
[2020.11.27 14:10:00 / lib_ea_2.mqh:3176]	29285725	2020.11.27 07:10:00	76.629	76.627	76.64	76.61199999999999	76.624	76.607	76.616	76.626	76.64	76.645	76.648	76.65600000000001	76.663	76.657	76.65600000000001	76.672	76.654	76.65300000000001	76.649	76.669	1	-1	1	-1	1	-1	1	1	1	1	1	1	1	-1	-1	1	-1	-1	-1	1	0.008999999999999999	-0.003	0.012	-0.027	0.012	-0.015	0.008	0.008	0.013	0.004	0.003	0.008	0.006	-0.004	-0.003	0.016	-0.019	-0.001	-0.004	0.019	1	-1	2	-3	2	-2	1	1	2	1	1	1	1	-1	-1	2	-2	-1	-1	2	67.72727999999999	67.81514	73.17247	75.18862	75.04850999999999	69.65213	65.65858	64.70729	63.75556	64.39474	60.11238	64.32671000000001	64.55741999999999	68.80835	65.19025000000001	64.64951000000001	61.07083	62.27881	57.54102	57.25784	52.52929	52.13306	54.48223	49.0271	51.23004	48.12828	49.82134	51.66646	54.15096	55.02017	55.55237	56.98113	58.21817	56.7459	56.49525	59.50757	54.99795	54.75529	53.75662	57.80687	1.19635	0.7906	1.35315	0.875	0.6715	0.8024	0.32625	0.3024	0.446	0.236	0.29725	0.2368	0.5590000000000001	0.2983	0.1276	0.2397	0.0936	0.2583	0.168	0.3864	3	3	3	3	3	4	4	3	2	2	2	1	1	2	2	2	3	3	3	2	13	8	1.625	76.673	3	4	76.607	4	15	
[2020.11.27 14:14:50 / lib_ea_2.mqh:3176]	29285744	2020.11.27 07:15:00	76.627	76.64	76.61199999999999	76.624	76.607	76.616	76.626	76.64	76.645	76.648	76.65600000000001	76.663	76.657	76.65600000000001	76.672	76.654	76.65300000000001	76.649	76.669	76.649	-1	1	-1	1	-1	1	1	1	1	1	1	1	-1	-1	1	-1	-1	-1	1	-1	-0.003	0.012	-0.027	0.012	-0.015	0.008	0.008	0.013	0.004	0.003	0.008	0.006	-0.004	-0.003	0.016	-0.019	-0.001	-0.004	0.019	-0.021	-1	2	-3	2	-2	1	1	2	1	1	1	1	-1	-1	2	-2	-1	-1	2	-3	67.81514	73.17247	75.18862	75.04850999999999	69.65213	65.65858	64.70729	63.75556	64.39474	60.11238	64.32671000000001	64.55741999999999	68.80835	65.19025000000001	64.64951000000001	61.07083	62.27881	57.54102	57.25784	60.25597	52.13306	54.48223	49.0271	51.23004	48.12828	49.82134	51.66646	54.15096	55.02017	55.55237	56.98113	58.21817	56.7459	56.49525	59.50757	54.99795	54.75529	53.75662	57.80687	52.92723	0.7906	1.35315	0.875	0.6715	0.8024	0.32625	0.3024	0.446	0.236	0.29725	0.2368	0.5590000000000001	0.2983	0.1276	0.2397	0.0936	0.2583	0.168	0.3864	0.151	3	3	3	3	4	4	3	2	2	2	1	1	2	2	2	3	3	3	2	3	12	9	1.333	76.673	3	5	76.607	4	16	
[2020.11.27 14:19:53 / lib_ea_2.mqh:3176]	29285758	2020.11.27 07:20:00	76.64	76.61199999999999	76.624	76.607	76.616	76.626	76.64	76.645	76.648	76.65600000000001	76.663	76.657	76.65600000000001	76.672	76.654	76.65300000000001	76.649	76.669	76.649	76.652	1	-1	1	-1	1	1	1	1	1	1	1	-1	-1	1	-1	-1	-1	1	-1	1	0.012	-0.027	0.012	-0.015	0.008	0.008	0.013	0.004	0.003	0.008	0.006	-0.004	-0.003	0.016	-0.019	-0.001	-0.004	0.019	-0.021	0.003	2	-3	2	-2	1	1	2	1	1	1	1	-1	-1	2	-2	-1	-1	2	-3	1	73.17247	75.18862	75.04850999999999	69.65213	65.65858	64.70729	63.75556	64.39474	60.11238	64.32671000000001	64.55741999999999	68.80835	65.19025000000001	64.64951000000001	61.07083	62.27881	57.54102	57.25784	60.25597	53.68992	54.48223	49.0271	51.23004	48.12828	49.82134	51.66646	54.15096	55.02017	55.55237	56.98113	58.21817	56.7459	56.49525	59.50757	54.99795	54.75529	53.75662	57.80687	52.92723	53.54638	1.35315	0.875	0.6715	0.8024	0.32625	0.3024	0.446	0.236	0.29725	0.2368	0.5590000000000001	0.2983	0.1276	0.2397	0.0936	0.2583	0.168	0.3864	0.151	0.25375	3	3	3	4	4	3	2	2	2	1	1	2	2	2	3	3	3	2	3	3	13	8	1.625	76.673	3	6	76.607	4	17	
[2020.11.27 14:24:50 / lib_ea_2.mqh:3176]	-1	2020.11.27 07:25:00	76.61199999999999	76.624	76.607	76.616	76.626	76.64	76.645	76.648	76.65600000000001	76.663	76.657	76.65600000000001	76.672	76.654	76.65300000000001	76.649	76.669	76.649	76.652	76.649	-1	1	-1	1	1	1	1	1	1	1	-1	-1	1	-1	-1	-1	1	-1	1	-1	-0.027	0.012	-0.015	0.008	0.008	0.013	0.004	0.003	0.008	0.006	-0.004	-0.003	0.016	-0.019	-0.001	-0.004	0.019	-0.021	0.003	-0.003	-3	2	-2	1	1	2	1	1	1	1	-1	-1	2	-2	-1	-1	2	-3	1	-1	75.18862	75.04850999999999	69.65213	65.65858	64.70729	63.75556	64.39474	60.11238	64.32671000000001	64.55741999999999	68.80835	65.19025000000001	64.64951000000001	61.07083	62.27881	57.54102	57.25784	60.25597	53.68992	49.65998	49.0271	51.23004	48.12828	49.82134	51.66646	54.15096	55.02017	55.55237	56.98113	58.21817	56.7459	56.49525	59.50757	54.99795	54.75529	53.75662	57.80687	52.92723	53.54638	52.81514	0.875	0.6715	0.8024	0.32625	0.3024	0.446	0.236	0.29725	0.2368	0.5590000000000001	0.2983	0.1276	0.2397	0.0936	0.2583	0.168	0.3864	0.151	0.25375	0.0864	3	3	4	4	3	2	2	2	1	1	2	2	2	3	3	3	2	3	3	3	12	9	1.333	76.673	3	7	76.607	4	18	
[2020.11.27 14:29:48 / lib_ea_2.mqh:3176]	-1	2020.11.27 07:30:00	76.624	76.607	76.616	76.626	76.64	76.645	76.648	76.65600000000001	76.663	76.657	76.65600000000001	76.672	76.654	76.65300000000001	76.649	76.669	76.649	76.652	76.649	76.652	1	-1	1	1	1	1	1	1	1	-1	-1	1	-1	-1	-1	1	-1	1	-1	1	0.012	-0.015	0.008	0.008	0.013	0.004	0.003	0.008	0.006	-0.004	-0.003	0.016	-0.019	-0.001	-0.004	0.019	-0.021	0.003	-0.003	0.001	2	-2	1	1	2	1	1	1	1	-1	-1	2	-2	-1	-1	2	-3	1	-1	1	75.04850999999999	69.65213	65.65858	64.70729	63.75556	64.39474	60.11238	64.32671000000001	64.55741999999999	68.80835	65.19025000000001	64.64951000000001	61.07083	62.27881	57.54102	57.25784	60.25597	53.68992	49.65998	53.98379	51.23004	48.12828	49.82134	51.66646	54.15096	55.02017	55.55237	56.98113	58.21817	56.7459	56.49525	59.50757	54.99795	54.75529	53.75662	57.80687	52.92723	53.54638	52.81514	53.48381	0.6715	0.8024	0.32625	0.3024	0.446	0.236	0.29725	0.2368	0.5590000000000001	0.2983	0.1276	0.2397	0.0936	0.2583	0.168	0.3864	0.151	0.25375	0.0864	0.192	3	4	4	3	2	2	2	1	1	2	2	2	3	3	3	2	3	3	3	3	13	8	1.625	76.673	3	8	76.607	4	19	
[2020.11.27 14:35:05 / lib_ea_2.mqh:3176]	-1	2020.11.27 07:35:00	76.607	76.616	76.626	76.64	76.645	76.648	76.65600000000001	76.663	76.657	76.65600000000001	76.672	76.654	76.65300000000001	76.649	76.669	76.649	76.652	76.649	76.652	76.646	-1	1	1	1	1	1	1	1	-1	-1	1	-1	-1	-1	1	-1	1	-1	1	-1	-0.015	0.008	0.008	0.013	0.004	0.003	0.008	0.006	-0.004	-0.003	0.016	-0.019	-0.001	-0.004	0.019	-0.021	0.003	-0.003	0.001	-0.006	-2	1	1	2	1	1	1	1	-1	-1	2	-2	-1	-1	2	-3	1	-1	1	-1	69.65213	65.65858	64.70729	63.75556	64.39474	60.11238	64.32671000000001	64.55741999999999	68.80835	65.19025000000001	64.64951000000001	61.07083	62.27881	57.54102	57.25784	60.25597	53.68992	49.65998	53.98379	48.62578	48.12828	49.82134	51.66646	54.15096	55.02017	55.55237	56.98113	58.21817	56.7459	56.49525	59.50757	54.99795	54.75529	53.75662	57.80687	52.92723	53.54638	52.81514	53.48381	51.93438	0.8024	0.32625	0.3024	0.446	0.236	0.29725	0.2368	0.5590000000000001	0.2983	0.1276	0.2397	0.0936	0.2583	0.168	0.3864	0.151	0.25375	0.0864	0.192	0.1815	4	4	3	2	2	2	1	1	2	2	2	3	3	3	2	3	3	3	3	4	12	9	1.333	76.673	3	9	76.607	4	20	
[2020.11.27 14:39:51 / lib_ea_2.mqh:3176]	-1	2020.11.27 07:40:00	76.616	76.626	76.64	76.645	76.648	76.65600000000001	76.663	76.657	76.65600000000001	76.672	76.654	76.65300000000001	76.649	76.669	76.649	76.652	76.649	76.652	76.646	76.646	1	1	1	1	1	1	1	-1	-1	1	-1	-1	-1	1	-1	1	-1	1	-1	1	0.008	0.008	0.013	0.004	0.003	0.008	0.006	-0.004	-0.003	0.016	-0.019	-0.001	-0.004	0.019	-0.021	0.003	-0.003	0.001	-0.006	0.001	1	1	2	1	1	1	1	-1	-1	2	-2	-1	-1	2	-3	1	-1	1	-1	1	65.65858	64.70729	63.75556	64.39474	60.11238	64.32671000000001	64.55741999999999	68.80835	65.19025000000001	64.64951000000001	61.07083	62.27881	57.54102	57.25784	60.25597	53.68992	49.65998	53.98379	48.62578	50.20001	49.82134	51.66646	54.15096	55.02017	55.55237	56.98113	58.21817	56.7459	56.49525	59.50757	54.99795	54.75529	53.75662	57.80687	52.92723	53.54638	52.81514	53.48381	51.93438	51.93438	0.32625	0.3024	0.446	0.236	0.29725	0.2368	0.5590000000000001	0.2983	0.1276	0.2397	0.0936	0.2583	0.168	0.3864	0.151	0.25375	0.0864	0.192	0.1815	0.2691	4	3	2	2	2	1	1	2	2	2	3	3	3	2	3	3	3	3	4	4	13	8	1.625	76.673	3	10	76.608	4	20	
[2020.11.27 14:44:49 / lib_ea_2.mqh:3176]	29285923	2020.11.27 07:45:00	76.626	76.64	76.645	76.648	76.65600000000001	76.663	76.657	76.65600000000001	76.672	76.654	76.65300000000001	76.649	76.669	76.649	76.652	76.649	76.652	76.646	76.646	76.675	1	1	1	1	1	1	-1	-1	1	-1	-1	-1	1	-1	1	-1	1	-1	1	1	0.008	0.013	0.004	0.003	0.008	0.006	-0.004	-0.003	0.016	-0.019	-0.001	-0.004	0.019	-0.021	0.003	-0.003	0.001	-0.006	0.001	0.028	1	2	1	1	1	1	-1	-1	2	-2	-1	-1	2	-3	1	-1	1	-1	1	3	64.70729	63.75556	64.39474	60.11238	64.32671000000001	64.55741999999999	68.80835	65.19025000000001	64.64951000000001	61.07083	62.27881	57.54102	57.25784	60.25597	53.68992	49.65998	53.98379	48.62578	50.20001	55.46531	51.66646	54.15096	55.02017	55.55237	56.98113	58.21817	56.7459	56.49525	59.50757	54.99795	54.75529	53.75662	57.80687	52.92723	53.54638	52.81514	53.48381	51.93438	51.93438	58.39009	0.3024	0.446	0.236	0.29725	0.2368	0.5590000000000001	0.2983	0.1276	0.2397	0.0936	0.2583	0.168	0.3864	0.151	0.25375	0.0864	0.192	0.1815	0.2691	0.52215	3	2	2	2	1	1	2	2	2	3	3	3	2	3	3	3	3	4	4	1	13	8	1.625	76.675	1	1	76.61799999999999	3	20	
[2020.11.27 14:49:49 / lib_ea_2.mqh:3176]	29285958	2020.11.27 07:50:00	76.64	76.645	76.648	76.65600000000001	76.663	76.657	76.65600000000001	76.672	76.654	76.65300000000001	76.649	76.669	76.649	76.652	76.649	76.652	76.646	76.646	76.675	76.66500000000001	1	1	1	1	1	-1	-1	1	-1	-1	-1	1	-1	1	-1	1	-1	1	1	-1	0.013	0.004	0.003	0.008	0.006	-0.004	-0.003	0.016	-0.019	-0.001	-0.004	0.019	-0.021	0.003	-0.003	0.001	-0.006	0.001	0.028	-0.008999999999999999	2	1	1	1	1	-1	-1	2	-2	-1	-1	2	-3	1	-1	1	-1	1	3	-1	63.75556	64.39474	60.11238	64.32671000000001	64.55741999999999	68.80835	65.19025000000001	64.64951000000001	61.07083	62.27881	57.54102	57.25784	60.25597	53.68992	49.65998	53.98379	48.62578	50.20001	55.46531	56.71277	54.15096	55.02017	55.55237	56.98113	58.21817	56.7459	56.49525	59.50757	54.99795	54.75529	53.75662	57.80687	52.92723	53.54638	52.81514	53.48381	51.93438	51.93438	58.39009	55.67581	0.446	0.236	0.29725	0.2368	0.5590000000000001	0.2983	0.1276	0.2397	0.0936	0.2583	0.168	0.3864	0.151	0.25375	0.0864	0.192	0.1815	0.2691	0.52215	0.3588	2	2	2	1	1	2	2	2	3	3	3	2	3	3	3	3	4	4	1	2	12	9	1.333	76.675	1	2	76.627	2	20	
[2020.11.27 14:55:02 / lib_ea_2.mqh:3176]	29285988	2020.11.27 07:55:00	76.645	76.648	76.65600000000001	76.663	76.657	76.65600000000001	76.672	76.654	76.65300000000001	76.649	76.669	76.649	76.652	76.649	76.652	76.646	76.646	76.675	76.66500000000001	76.68899999999999	1	1	1	1	-1	-1	1	-1	-1	-1	1	-1	1	-1	1	-1	1	1	-1	1	0.004	0.003	0.008	0.006	-0.004	-0.003	0.016	-0.019	-0.001	-0.004	0.019	-0.021	0.003	-0.003	0.001	-0.006	0.001	0.028	-0.008999999999999999	0.025	1	1	1	1	-1	-1	2	-2	-1	-1	2	-3	1	-1	1	-1	1	3	-1	3	64.39474	60.11238	64.32671000000001	64.55741999999999	68.80835	65.19025000000001	64.64951000000001	61.07083	62.27881	57.54102	57.25784	60.25597	53.68992	49.65998	53.98379	48.62578	50.20001	55.46531	56.71277	56.40948	55.02017	55.55237	56.98113	58.21817	56.7459	56.49525	59.50757	54.99795	54.75529	53.75662	57.80687	52.92723	53.54638	52.81514	53.48381	51.93438	51.93438	58.39009	55.67581	60.33404	0.236	0.29725	0.2368	0.5590000000000001	0.2983	0.1276	0.2397	0.0936	0.2583	0.168	0.3864	0.151	0.25375	0.0864	0.192	0.1815	0.2691	0.52215	0.3588	0.49245	2	2	1	1	2	2	2	3	3	3	2	3	3	3	3	4	4	1	2	1	12	9	1.333	76.68899999999999	1	1	76.64100000000001	2	20	
[2020.11.27 15:00:05 / lib_ea_2.mqh:3176]	-1	2020.11.27 07:55:00	76.645	76.648	76.65600000000001	76.663	76.657	76.65600000000001	76.672	76.654	76.65300000000001	76.649	76.669	76.649	76.652	76.649	76.652	76.646	76.646	76.675	76.66500000000001	76.68899999999999	1	1	1	1	-1	-1	1	-1	-1	-1	1	-1	1	-1	1	-1	1	1	-1	1	0.004	0.003	0.008	0.006	-0.004	-0.003	0.016	-0.019	-0.001	-0.004	0.019	-0.021	0.003	-0.003	0.001	-0.006	0.001	0.028	-0.008999999999999999	0.025	1	1	1	1	-1	-1	2	-2	-1	-1	2	-3	1	-1	1	-1	1	3	-1	3	64.39474	60.11238	64.32671000000001	64.55741999999999	68.80835	65.19025000000001	64.64951000000001	61.07083	62.27881	57.54102	57.25784	60.25597	53.68992	49.65998	53.98379	48.62578	50.20001	55.46531	56.71277	56.40948	55.02017	55.55237	56.98113	58.21817	56.7459	56.49525	59.50757	54.99795	54.75529	53.75662	57.80687	52.92723	53.54638	52.81514	53.48381	51.93438	51.93438	58.39009	55.67581	60.33404	0.236	0.29725	0.2368	0.5590000000000001	0.2983	0.1276	0.2397	0.0936	0.2583	0.168	0.3864	0.151	0.25375	0.0864	0.192	0.1815	0.2691	0.52215	0.3588	0.49245	2	2	1	1	2	2	2	3	3	3	2	3	3	3	3	4	4	1	2	1	12	9	1.333	76.68899999999999	1	1	76.64100000000001	2	20	
[2020.11.27 15:04:50 / lib_ea_2.mqh:3176]	-1	2020.11.27 08:05:00	76.65600000000001	76.663	76.657	76.65600000000001	76.672	76.654	76.65300000000001	76.649	76.669	76.649	76.652	76.649	76.652	76.646	76.646	76.675	76.66500000000001	76.68899999999999	76.70399999999999	76.741	1	1	-1	-1	1	-1	-1	-1	1	-1	1	-1	1	-1	1	1	-1	1	1	1	0.008	0.006	-0.004	-0.003	0.016	-0.019	-0.001	-0.004	0.019	-0.021	0.003	-0.003	0.001	-0.006	0.001	0.028	-0.008999999999999999	0.025	0.01	0.035	1	1	-1	-1	2	-2	-1	-1	2	-3	1	-1	1	-1	1	3	-1	3	2	4	64.32671000000001	64.55741999999999	68.80835	65.19025000000001	64.64951000000001	61.07083	62.27881	57.54102	57.25784	60.25597	53.68992	49.65998	53.98379	48.62578	50.20001	55.46531	56.71277	56.40948	56.20102	63.70055	56.98113	58.21817	56.7459	56.49525	59.50757	54.99795	54.75529	53.75662	57.80687	52.92723	53.54638	52.81514	53.48381	51.93438	51.93438	58.39009	55.67581	60.33404	62.89923	68.23332000000001	0.2368	0.5590000000000001	0.2983	0.1276	0.2397	0.0936	0.2583	0.168	0.3864	0.151	0.25375	0.0864	0.192	0.1815	0.2691	0.52215	0.3588	0.49245	0.65195	1.3113	1	1	2	2	2	3	3	3	2	3	3	3	3	4	4	1	2	1	1	1	12	9	1.333	76.741	1	1	76.645	4	6	
[2020.11.27 15:09:52 / lib_ea_2.mqh:3176]	-1	2020.11.27 08:10:00	76.663	76.657	76.65600000000001	76.672	76.654	76.65300000000001	76.649	76.669	76.649	76.652	76.649	76.652	76.646	76.646	76.675	76.66500000000001	76.68899999999999	76.70399999999999	76.741	76.74299999999999	1	-1	-1	1	-1	-1	-1	1	-1	1	-1	1	-1	1	1	-1	1	1	1	1	0.006	-0.004	-0.003	0.016	-0.019	-0.001	-0.004	0.019	-0.021	0.003	-0.003	0.001	-0.006	0.001	0.028	-0.008999999999999999	0.025	0.01	0.035	0.002	1	-1	-1	2	-2	-1	-1	2	-3	1	-1	1	-1	1	3	-1	3	2	4	1	64.55741999999999	68.80835	65.19025000000001	64.64951000000001	61.07083	62.27881	57.54102	57.25784	60.25597	53.68992	49.65998	53.98379	48.62578	50.20001	55.46531	56.71277	56.40948	56.20102	63.70055	64.50576	58.21817	56.7459	56.49525	59.50757	54.99795	54.75529	53.75662	57.80687	52.92723	53.54638	52.81514	53.48381	51.93438	51.93438	58.39009	55.67581	60.33404	62.89923	68.23332000000001	68.49108	0.5590000000000001	0.2983	0.1276	0.2397	0.0936	0.2583	0.168	0.3864	0.151	0.25375	0.0864	0.192	0.1815	0.2691	0.52215	0.3588	0.49245	0.65195	1.3113	0.957	1	2	2	2	3	3	3	2	3	3	3	3	4	4	1	2	1	1	1	1	12	9	1.333	76.74299999999999	1	1	76.645	4	7	
[2020.11.27 15:14:49 / lib_ea_2.mqh:3176]	-1	2020.11.27 08:15:00	76.657	76.65600000000001	76.672	76.654	76.65300000000001	76.649	76.669	76.649	76.652	76.649	76.652	76.646	76.646	76.675	76.66500000000001	76.68899999999999	76.70399999999999	76.741	76.74299999999999	76.733	-1	-1	1	-1	-1	-1	1	-1	1	-1	1	-1	1	1	-1	1	1	1	1	-1	-0.004	-0.003	0.016	-0.019	-0.001	-0.004	0.019	-0.021	0.003	-0.003	0.001	-0.006	0.001	0.028	-0.008999999999999999	0.025	0.01	0.035	0.002	-0.011	-1	-1	2	-2	-1	-1	2	-3	1	-1	1	-1	1	3	-1	3	2	4	1	-2	68.80835	65.19025000000001	64.64951000000001	61.07083	62.27881	57.54102	57.25784	60.25597	53.68992	49.65998	53.98379	48.62578	50.20001	55.46531	56.71277	56.40948	56.20102	63.70055	64.50576	58.58836	56.7459	56.49525	59.50757	54.99795	54.75529	53.75662	57.80687	52.92723	53.54638	52.81514	53.48381	51.93438	51.93438	58.39009	55.67581	60.33404	62.89923	68.23332000000001	68.49108	65.68589	0.2983	0.1276	0.2397	0.0936	0.2583	0.168	0.3864	0.151	0.25375	0.0864	0.192	0.1815	0.2691	0.52215	0.3588	0.49245	0.65195	1.3113	0.957	0.5075	2	2	2	3	3	3	2	3	3	3	3	4	4	1	2	1	1	1	1	2	11	10	1.1	76.744	2	1	76.645	4	8	
[2020.11.27 15:19:51 / lib_ea_2.mqh:3176]	-1	2020.11.27 08:20:00	76.65600000000001	76.672	76.654	76.65300000000001	76.649	76.669	76.649	76.652	76.649	76.652	76.646	76.646	76.675	76.66500000000001	76.68899999999999	76.70399999999999	76.741	76.74299999999999	76.733	76.73	-1	1	-1	-1	-1	1	-1	1	-1	1	-1	1	1	-1	1	1	1	1	-1	-1	-0.003	0.016	-0.019	-0.001	-0.004	0.019	-0.021	0.003	-0.003	0.001	-0.006	0.001	0.028	-0.008999999999999999	0.025	0.01	0.035	0.002	-0.011	-0.002	-1	2	-2	-1	-1	2	-3	1	-1	1	-1	1	3	-1	3	2	4	1	-2	-1	65.19025000000001	64.64951000000001	61.07083	62.27881	57.54102	57.25784	60.25597	53.68992	49.65998	53.98379	48.62578	50.20001	55.46531	56.71277	56.40948	56.20102	63.70055	64.50576	58.58836	53.89765	56.49525	59.50757	54.99795	54.75529	53.75662	57.80687	52.92723	53.54638	52.81514	53.48381	51.93438	51.93438	58.39009	55.67581	60.33404	62.89923	68.23332000000001	68.49108	65.68589	64.84717000000001	0.1276	0.2397	0.0936	0.2583	0.168	0.3864	0.151	0.25375	0.0864	0.192	0.1815	0.2691	0.52215	0.3588	0.49245	0.65195	1.3113	0.957	0.5075	0.50735	2	2	3	3	3	2	3	3	3	3	4	4	1	2	1	1	1	1	2	2	11	10	1.1	76.744	2	2	76.645	4	9	
[2020.11.27 15:24:48 / lib_ea_2.mqh:3176]	-1	2020.11.27 08:25:00	76.672	76.654	76.65300000000001	76.649	76.669	76.649	76.652	76.649	76.652	76.646	76.646	76.675	76.66500000000001	76.68899999999999	76.70399999999999	76.741	76.74299999999999	76.733	76.73	76.73	1	-1	-1	-1	1	-1	1	-1	1	-1	1	1	-1	1	1	1	1	-1	-1	-1	0.016	-0.019	-0.001	-0.004	0.019	-0.021	0.003	-0.003	0.001	-0.006	0.001	0.028	-0.008999999999999999	0.025	0.01	0.035	0.002	-0.011	-0.002	-0.001	2	-2	-1	-1	2	-3	1	-1	1	-1	1	3	-1	3	2	4	1	-2	-1	-1	64.64951000000001	61.07083	62.27881	57.54102	57.25784	60.25597	53.68992	49.65998	53.98379	48.62578	50.20001	55.46531	56.71277	56.40948	56.20102	63.70055	64.50576	58.58836	53.89765	57.155	59.50757	54.99795	54.75529	53.75662	57.80687	52.92723	53.54638	52.81514	53.48381	51.93438	51.93438	58.39009	55.67581	60.33404	62.89923	68.23332000000001	68.49108	65.68589	64.84717000000001	64.84717000000001	0.2397	0.0936	0.2583	0.168	0.3864	0.151	0.25375	0.0864	0.192	0.1815	0.2691	0.52215	0.3588	0.49245	0.65195	1.3113	0.957	0.5075	0.50735	0.444	2	3	3	3	2	3	3	3	3	4	4	1	2	1	1	1	1	2	2	2	11	10	1.1	76.744	2	3	76.645	4	10	
[2020.11.27 15:29:49 / lib_ea_2.mqh:3176]	-1	2020.11.27 08:30:00	76.654	76.65300000000001	76.649	76.669	76.649	76.652	76.649	76.652	76.646	76.646	76.675	76.66500000000001	76.68899999999999	76.70399999999999	76.741	76.74299999999999	76.733	76.73	76.73	76.714	-1	-1	-1	1	-1	1	-1	1	-1	1	1	-1	1	1	1	1	-1	-1	-1	-1	-0.019	-0.001	-0.004	0.019	-0.021	0.003	-0.003	0.001	-0.006	0.001	0.028	-0.008999999999999999	0.025	0.01	0.035	0.002	-0.011	-0.002	-0.001	-0.015	-2	-1	-1	2	-3	1	-1	1	-1	1	3	-1	3	2	4	1	-2	-1	-1	-2	61.07083	62.27881	57.54102	57.25784	60.25597	53.68992	49.65998	53.98379	48.62578	50.20001	55.46531	56.71277	56.40948	56.20102	63.70055	64.50576	58.58836	53.89765	57.155	52.3203	54.99795	54.75529	53.75662	57.80687	52.92723	53.54638	52.81514	53.48381	51.93438	51.93438	58.39009	55.67581	60.33404	62.89923	68.23332000000001	68.49108	65.68589	64.84717000000001	64.84717000000001	60.29735	0.0936	0.2583	0.168	0.3864	0.151	0.25375	0.0864	0.192	0.1815	0.2691	0.52215	0.3588	0.49245	0.65195	1.3113	0.957	0.5075	0.50735	0.444	0.3423	3	3	3	2	3	3	3	3	4	4	1	2	1	1	1	1	2	2	2	3	10	11	0.909	76.744	2	4	76.645	4	11	
